id,x,y
0,-5.3807735,13.846371
1,3.6773317,1.5802156
2,2.587824,-14.0426235
3,4.9452767,-5.864124
4,-1.1733761,-4.829679
5,5.1636286,5.8755302
6,-7.4833307,8.848773
7,-9.744001,-5.534335
8,2.9989882,17.692772
9,-9.752587,3.7314763
10,7.025011,1.0106008
11,-4.6583796,-9.551445
12,-11.9218445,-15.12033
13,17.004007,-1.4028938
14,3.7878456,10.929664
15,3.0543158,2.9712195
16,-5.684245,6.2952003
17,2.1132054,-7.5533814
18,0.36883324,-16.117199
19,-7.7390804,16.82114
20,-13.936511,16.954788
21,-5.1244783,-1.6738629
22,8.22072,-21.66398
23,-14.902234,15.079943
24,1.2791715,-6.48186
25,6.4960203,-7.6435556
26,7.900989,3.4981458
27,-8.49724,-13.5523615
28,-2.1071372,3.794545
29,14.15813,-6.27841
30,-13.084303,2.5702362
31,19.65956,-12.483998
32,-11.39272,-15.503245
33,-13.948691,4.0755024
34,4.3119254,-10.342937
35,-10.863693,-9.027129
36,-6.1174326,-6.588651
37,8.309547,-7.1543236
38,-4.3361087,-3.6802459
39,-3.0306704,1.5335121
40,-5.9431744,2.7443352
41,-16.194744,3.6609051
42,-4.943269,2.963448
43,21.136724,1.1959441
44,-3.3601751,-0.079740435
45,2.8857973,5.075124
46,17.924355,-5.969645
47,-1.2935449,0.72721654
48,9.367691,-15.255327
49,1.802782,19.083502
50,5.107846,-14.749531
51,0.8875073,0.8230797
52,-1.1940975,-17.894012
53,13.368958,8.802062
54,9.655441,8.597063
55,5.9825697,-9.942257
56,4.0806084,-4.2585487
57,-14.345062,-3.7153049
58,12.484082,-6.2939787
59,5.746597,9.662377
60,20.71495,-0.81934136
61,10.327408,17.255705
62,-14.914709,-1.6734707
63,-1.9157544,2.376741
64,-2.6631103,11.684849
65,8.471793,11.454448
66,-8.404253,-0.8748663
67,13.767112,-12.884893
68,12.035838,-6.0408726
69,13.533689,-15.472159
70,4.750596,-11.227705
71,12.589669,-9.542384
72,-1.9585011,19.306553
73,-15.682513,9.197466
74,11.350548,-3.3261633
75,3.602856,6.470311
76,-21.772604,-1.4600478
77,14.141284,7.684325
78,9.828846,-4.8064694
79,13.684073,-21.494785
80,-4.2545004,4.4956813
81,14.55653,-2.1250362
82,-10.1754465,14.19941
83,-5.870242,8.205616
84,3.8874192,8.983178
85,2.0038025,11.930869
86,-13.565314,12.415714
87,-2.3249402,6.756888
88,-1.2330283,8.072971
89,-1.3965276,-3.7038317
90,-6.4901695,-5.837531
91,12.666765,14.57994
92,3.0829742,-6.3875346
93,-19.671278,3.498963
94,5.7199283,4.0093403
95,-22.448544,-13.08393
96,-1.0870012,-4.628675
97,-4.9173317,-12.212725
98,-9.331517,-0.7892544
99,6.6531286,-17.915613
100,5.720709,-3.8920195
101,-1.566335,-0.08980781
102,7.8338056,20.01395
103,-14.338297,-3.202396
104,16.570417,9.041874
105,-5.766865,-0.49003756
106,-8.440242,1.3640733
107,17.685379,3.5683577
108,-13.935518,16.384697
109,19.051458,5.3139687
110,19.102585,-2.547339
111,-16.171827,18.390972
112,-5.929288,5.9961243
113,1.0221059,-6.7399044
114,2.301318,-9.604514
115,-7.065047,-2.729897
116,8.756344,-4.4640713
117,-20.488531,1.6718833
118,7.562689,9.844525
119,10.773609,-7.737942
120,-9.423668,-6.803464
121,-10.799362,6.1183424
122,-1.6285135,-5.770723
123,-10.816052,8.497222
124,-0.9521195,-10.0492935
125,16.768913,-4.198156
126,0.6319852,-1.4666809
127,-17.037323,0.16715547
128,-23.308619,6.8341627
129,16.598633,12.833477
130,-10.620199,11.328214
131,-6.254186,-16.66296
132,-12.594487,7.3501635
133,13.651461,-8.605459
134,9.166215,-10.974115
135,-20.562088,-9.661137
136,6.611113,-9.511556
137,-1.5448374,14.116812
138,-14.999751,11.264232
139,-9.040917,21.7268
140,3.959374,-13.381115
141,-0.12298813,-3.585502
142,17.006702,12.637608
143,-2.93147,-12.158257
144,-8.410397,11.471201
145,5.1342816,19.089096
146,-8.324733,8.293808
147,-18.712515,0.20468669
148,21.676847,0.2636328
149,-12.686628,5.1606703
150,6.4199314,-4.950461
151,-6.977574,-7.947685
152,12.7826185,-9.805842
153,2.794172,5.1034408
154,-10.7375,-18.029812
155,1.0174774,-4.026974
156,5.7454925,3.9436514
157,5.700537,6.156379
158,-8.7272625,-11.127582
159,-17.196297,8.341212
160,-16.900772,5.4815884
161,-11.210329,14.1024065
162,-8.157771,1.2786287
163,-15.475253,-20.10176
164,2.67263,7.665995
165,-9.237101,20.146654
166,21.565042,-10.130888
167,-14.09397,-20.7657
168,8.1335745,2.6347373
169,9.902006,1.1439787
170,11.876247,0.2194574
171,-6.9631777,13.261754
172,-18.512716,-13.168745
173,-7.5241084,-3.1128056
174,-7.1591296,4.401147
175,-20.76462,-7.510022
176,-4.254964,15.076306
177,-12.064728,3.1329927
178,-9.770961,-3.4456265
