x1,y1,x2,y2,d,x
4.2346687,47.055973,-42.15511,-25.967958,1,0
-7.173838000000001,2.3615541,-42.15511,-25.967958,1,0
-7.173838000000001,2.3615541,-26.96868,27.232468,0,1
9.462864999999999,12.257296,3.4387035000000004,-46.779945,1,0
9.462864999999999,12.257296,26.880178000000004,-32.714034999999996,1,0
-28.206089000000002,-8.107263,3.4387035000000004,-46.779945,1,0
-28.206089000000002,-8.107263,-42.15511,-25.967958,1,0
26.880178000000004,-32.714034999999996,-4.0642653,36.72067,1,0
26.880178000000004,-32.714034999999996,-40.314003,-17.852081,1,0
26.880178000000004,-32.714034999999996,-9.585627,2.140541,1,0
26.880178000000004,-32.714034999999996,28.620921999999997,-10.445019,1,0
26.880178000000004,-32.714034999999996,-13.896563,39.096302,1,0
26.880178000000004,-32.714034999999996,-23.688871,8.471344,1,0
26.880178000000004,-32.714034999999996,26.968225,-15.594335999999998,1,0
26.880178000000004,-32.714034999999996,26.217484000000002,-14.072045000000001,1,0
26.880178000000004,-32.714034999999996,-18.409285,-9.515856,1,0
26.880178000000004,-32.714034999999996,12.640963000000001,-32.946728,1,0
26.880178000000004,-32.714034999999996,-8.142475,35.951366,1,0
26.880178000000004,-32.714034999999996,4.2346687,47.055973,1,0
26.880178000000004,-32.714034999999996,18.011597000000002,11.076089999999999,1,0
26.880178000000004,-32.714034999999996,24.326689000000002,-11.402907,1,0
26.880178000000004,-32.714034999999996,26.165623,23.341656,1,0
26.880178000000004,-32.714034999999996,-28.250103000000003,16.129492000000003,1,0
26.880178000000004,-32.714034999999996,14.111374,6.9825134,1,0
26.880178000000004,-32.714034999999996,-13.130465,-16.620295000000002,1,0
26.880178000000004,-32.714034999999996,21.964638,51.704586,1,0
26.880178000000004,-32.714034999999996,19.716894,-26.612783,1,0
26.880178000000004,-32.714034999999996,25.08052,-5.516065599999999,1,0
-1.3259623,-3.5985660000000004,26.880178000000004,-32.714034999999996,1,0
-1.3259623,-3.5985660000000004,3.4387035000000004,-46.779945,1,0
-1.3259623,-3.5985660000000004,29.318246999999996,-28.337324,1,0
-1.3259623,-3.5985660000000004,-18.869112,21.502879999999998,1,0
27.855605999999998,-14.647810999999999,-18.869112,21.502879999999998,1,0
27.855605999999998,-14.647810999999999,29.318246999999996,-28.337324,1,0
25.08052,-5.516065599999999,-18.869112,21.502879999999998,1,0
12.6261,-26.918158000000002,26.880178000000004,-32.714034999999996,1,0
12.6261,-26.918158000000002,-18.869112,21.502879999999998,1,0
31.377157,-25.079853,29.318246999999996,-28.337324,1,0
31.377157,-25.079853,-18.869112,21.502879999999998,1,0
31.377157,-25.079853,26.880178000000004,-32.714034999999996,1,0
3.4387035000000004,-46.779945,1.0373901,-21.253708,1,0
3.4387035000000004,-46.779945,-4.364586,-45.1714,1,0
3.4387035000000004,-46.779945,19.716894,-26.612783,1,0
3.4387035000000004,-46.779945,-6.1695910000000005,-34.6819,1,0
3.4387035000000004,-46.779945,26.217484000000002,-14.072045000000001,1,0
3.4387035000000004,-46.779945,-40.54657,-18.573235,1,0
3.4387035000000004,-46.779945,-26.350468,24.784029,1,0
3.4387035000000004,-46.779945,27.855605999999998,-14.647810999999999,1,0
3.4387035000000004,-46.779945,-8.142475,35.951366,1,0
3.4387035000000004,-46.779945,-24.058935,-8.1374855,1,0
3.4387035000000004,-46.779945,-6.2885957,-38.15137,1,0
3.4387035000000004,-46.779945,28.146801,-1.8053098,1,0
3.4387035000000004,-46.779945,-7.173838000000001,2.3615541,1,0
3.4387035000000004,-46.779945,4.2346687,47.055973,1,0
3.4387035000000004,-46.779945,5.875270400000001,15.862463,1,0
3.4387035000000004,-46.779945,-24.3502,14.083201,1,0
3.4387035000000004,-46.779945,29.214223999999998,7.245641,1,0
3.4387035000000004,-46.779945,-31.72523,-6.779571499999999,1,0
3.4387035000000004,-46.779945,-18.869112,21.502879999999998,1,0
3.4387035000000004,-46.779945,26.165623,23.341656,1,0
24.326689000000002,-11.402907,-18.869112,21.502879999999998,1,0
12.01708,-30.839240999999998,3.4387035000000004,-46.779945,1,0
12.01708,-30.839240999999998,29.318246999999996,-28.337324,1,0
12.01708,-30.839240999999998,-18.869112,21.502879999999998,1,0
-4.9909782,-15.219354000000001,-18.869112,21.502879999999998,1,0
-4.9909782,-15.219354000000001,3.4387035000000004,-46.779945,1,0
-24.3502,14.083201,-18.869112,21.502879999999998,1,0
-31.72523,-6.779571499999999,-18.869112,21.502879999999998,1,0
-31.72523,-6.779571499999999,26.880178000000004,-32.714034999999996,1,0
-31.72523,-6.779571499999999,-42.15511,-25.967958,1,0
-23.688871,8.471344,29.318246999999996,-28.337324,1,0
-23.688871,8.471344,-18.869112,21.502879999999998,1,0
-23.688871,8.471344,-42.15511,-25.967958,1,0
-18.633904,25.454310999999997,3.4387035000000004,-46.779945,1,0
-18.633904,25.454310999999997,29.318246999999996,-28.337324,1,0
-18.633904,25.454310999999997,26.880178000000004,-32.714034999999996,1,0
17.715912,-21.730125,-26.96868,27.232468,0,1
17.715912,-21.730125,-42.15511,-25.967958,1,0
28.620921999999997,-10.445019,-18.869112,21.502879999999998,1,0
-4.364586,-45.1714,29.318246999999996,-28.337324,1,0
-4.364586,-45.1714,26.880178000000004,-32.714034999999996,1,0
-4.364586,-45.1714,-26.96868,27.232468,0,1
29.318246999999996,-28.337324,-12.068651,2.2978466,1,0
29.318246999999996,-28.337324,-18.409285,-9.515856,1,0
29.318246999999996,-28.337324,-13.130465,-16.620295000000002,1,0
29.318246999999996,-28.337324,24.60799,29.306826,1,0
29.318246999999996,-28.337324,26.880178000000004,-32.714034999999996,1,0
29.318246999999996,-28.337324,1.008275,-49.683556,1,0
29.318246999999996,-28.337324,-24.3502,14.083201,1,0
29.318246999999996,-28.337324,-42.15511,-25.967958,1,0
29.318246999999996,-28.337324,-18.772287,-16.805096,1,0
29.318246999999996,-28.337324,-40.54657,-18.573235,1,0
29.318246999999996,-28.337324,-6.1695910000000005,-34.6819,1,0
29.318246999999996,-28.337324,26.968225,-15.594335999999998,1,0
29.318246999999996,-28.337324,28.146801,-1.8053098,1,0
29.318246999999996,-28.337324,12.640963000000001,-32.946728,1,0
29.318246999999996,-28.337324,5.875270400000001,15.862463,1,0
29.318246999999996,-28.337324,0.5313349,-47.255665,1,0
29.318246999999996,-28.337324,17.715912,-21.730125,1,0
