id,x,y,com,tag,H,du,xin
0,-39.567703,-49.591816,0,0,0,0,0
1,-38.54992,-50.746063,0,0,0,0,0
2,-32.954002,-53.016785,0,0,0,0,0
3,-34.515152,-53.06265,0,0,0,0,0
4,-32.50491,-55.16475,0,0,0,1,0
5,-39.761517,-49.631844,0,0,0,0,0
6,-33.82689,-54.47502,0,0,0,0,0
7,-33.316994,-53.15776,0,0,0,0,0
8,-36.738503,-51.863735,0,0,0,0,0
9,-37.28993,-52.12337,0,0,0,0,0
10,-36.990387,-51.3083,0,0,0,0,0
11,-35.348335,-51.196827,0,0,0,1,0
12,-33.443012,-55.1552,0,0,0,0,0
13,-36.602886,-53.17172,0,0,0,0,0
14,-32.30312,-54.135773,0,0,0,0,0
15,-33.608784,-55.047443,0,0,0,0,0
16,-36.247517,-52.35384,0,0,0,0,0
17,-35.268776,-52.351826,0,0,0,0,0
18,-37.133976,-51.933594,0,0,0,0,0
19,-36.5538,-52.350636,0,0,0,0,0
20,-39.384712,-49.702263,0,0,0,0,0
21,-32.21105,-56.370926,0,0,0,0,0
22,-38.94262,-51.804005,0,0,0,0,0
23,-38.33508,-51.021774,0,0,0,1,0
24,-39.416668,-50.265507,0,0,0,0,0
25,-33.90277,-54.106316,0,0,0,0,0
26,-32.543793,-55.011528,0,0,0,0,0
27,-35.094227,-54.36283,0,0,0,0,0
28,-32.739586,-56.187443,0,0,0,0,0
29,-32.32511,-53.904285,0,0,0,0,0
30,-31.324375,-56.452198,0,0,0,0,0
31,-36.653976,-53.372948,0,0,0,0,1
32,-32.371014,-56.222458,0,0,0,0,0
33,-38.96061,-50.593315,0,0,0,0,0
34,-34.659027,-53.39643,0,0,0,0,0
35,-38.02864,-52.827053,0,0,0,0,0
36,-35.773163,-51.53862,0,0,0,1,0
37,-39.408516,-50.112404,0,0,0,0,0
38,-37.592247,-51.499912,0,0,0,0,0
39,-32.580017,-53.662346,0,0,0,0,0
40,-34.62445,-53.358433,0,0,0,0,0
41,-32.493546,-53.56302,0,0,0,0,0
42,-34.97232,-53.240078,0,0,0,0,0
43,-34.630833,-53.43439,0,0,0,0,0
44,-39.586132,-50.066788,0,0,0,0,0
45,-33.89808,-54.684155,0,0,0,0,0
46,-34.452206,-53.66814,0,0,0,0,0
47,-37.474354,-51.686073,0,0,0,0,0
48,-32.048985,-56.384605,0,0,0,0,0
49,-37.556503,-51.417824,0,0,0,0,0
50,-35.690536,-52.777103,0,0,0,0,0
51,-32.641335,-56.402325,0,0,0,0,0
52,-38.510944,-50.450558,0,0,0,0,0
53,-36.828987,-51.995316,0,0,0,0,0
54,-38.755085,-50.43418,0,0,0,0,0
55,-34.840637,-52.93761,0,0,0,0,0
56,-31.364908,-56.41771,0,0,0,0,0
57,-37.074562,-51.187763,0,0,0,0,0
58,-35.248474,-51.306038,0,0,0,0,0
59,-34.25093,-54.349155,0,0,0,0,0
60,-39.036026,-49.932693,0,0,0,1,0
61,-38.76196,-49.51222,0,0,0,0,0
62,-38.125656,-50.79694,0,0,0,0,0
63,-36.49419,-52.819923,0,0,0,0,0
64,-36.303673,-52.050144,0,0,0,0,0
65,-34.994934,-54.42703,0,0,0,0,0
66,-37.743587,-49.904903,0,0,0,0,0
67,-34.291504,-54.542526,0,0,0,0,0
68,-35.524708,-54.131622,0,0,0,0,0
69,-32.82741,-56.25747,0,0,0,0,0
70,-10.2429695,-13.240553,1,1,1.608700166,0,0
71,-3.502959,-6.81527,1,1,0.359101626,0,0
72,-2.3040676,-7.3644023,1,1,0.327444919,0,0
73,-3.013292,-13.179759,1,1,1.215533232,0,0
74,-1.291137,-4.5510464,1,1,0.14854949,0,0
75,-3.2524443,-12.195306,1,1,0.942405133,0,0
76,-1.5413988,-6.9489965,1,1,0.46708144,0,0
77,-0.36436722,-6.9841285,1,1,0.14854949,0,0
78,-2.7628345,-6.914024,1,1,0.342463772,0,0
79,4.5807824,-12.013384,1,1,1.548565226,0,0
80,-1.6039749,-9.0724325,1,1,0.576040353,0,0
81,2.5153039,-5.726104,1,1,0.165427034,0,0
82,-0.8325564,-8.420536,1,1,0.441041262,0,0
83,-3.292996,-12.194251,1,1,0.942405133,0,0
84,-0.37975144,-8.614688,1,1,0.453649573,0,0
85,-10.951637,-11.162587,1,1,1.846393983,0,0
86,0.5521886,-5.7188425,1,1,0.14854949,0,0
87,4.471442,-11.707018,1,1,1.295836389,0,0
88,-10.650068,-11.00482,1,1,1.712887622,0,0
89,0.06619954,-7.2426376,1,1,0.14854949,0,0
90,-1.6018982,-8.135273,1,1,0.309543429,0,0
91,-2.1589568,-13.830002,1,1,1.289608558,0,0
92,4.7832074,-13.540805,1,1,1.575114591,0,0
93,-2.2896144,-7.032598,1,1,0.33228663,0,0
94,-8.545525,-11.540637,1,1,1.622556249,0,0
95,2.0932858,-5.807055,1,1,0.15374218,0,0
96,-1.6681111,-7.5235972,1,1,0.322756959,0,0
97,-0.41709703,-7.5464344,1,1,0.46708144,0,0
