id,x,y,com,tag,H,du,xin
0,8.648159,-8.102296,0,1,3.317640006,0,0
1,22.226746,-35.304817,0,15,3.440070117,0,0
2,36.97371,-2.5178711,0,16,3.59326969,0,0
3,-30.890608,-13.6563225,0,7,3.263933429,0,0
4,-31.530104,-11.457453,0,7,3.619470571,1,0
5,-38.954845,-22.10875,0,12,3.324862958,0,0
6,-28.041855,28.92902,0,8,3.273349456,0,0
7,-8.854789,-31.220736,0,3,3.326360408,0,0
8,26.760689,-34.424217,0,15,3.334209459,0,0
9,-44.05975,-8.283164,0,7,2.905639062,0,0
10,-20.204351,1.2380494,0,5,3.327819531,0,0
11,-15.721071,-29.45059,0,12,3.28418372,1,0
12,23.587004,-29.75672,0,15,3.155565013,0,0
13,-10.233716,31.601856,0,2,3.22109725,0,0
14,-44.77018,10.653203,0,0,3.057476076,0,0
15,-43.29301,-6.188117,0,7,3.299896391,0,0
16,-39.126038,-6.8700604,0,7,3.388964105,0,0
17,38.947544,-12.138736,0,16,3.40726823,0,0
18,36.607563,-3.765842,0,16,3.613337314,0,0
19,-30.2392,36.525352,0,8,3.238295382,0,0
20,28.57741,-18.687319,0,6,3.30346519,0,0
21,-43.588707,12.908269,0,0,3.308270835,0,0
22,32.378006,-35.399956,0,11,3.169925001,0,0
23,22.624052,20.273079,0,14,3.100916686,1,0
24,-18.348913,7.9176817,0,5,3.077405811,0,0
25,19.746037,-21.229214,0,6,3.471354487,0,0
26,-10.128378,-27.304531,0,3,3.197159723,0,0
27,-21.184229,6.5192556,0,5,2.839079571,0,0
28,20.255661,17.720392,0,14,3.044110418,0,0
29,26.450254,2.8566601,0,14,3.321928095,0,0
30,19.057566,29.079378,0,9,3.243300369,0,0
31,-9.07934,0.9436804,0,13,3.08418372,0,1
32,-31.25036,35.103714,0,8,3.210394491,0,0
33,24.07994,-40.295616,0,15,2.910992253,0,0
34,1.9366354,-38.87559,0,10,2.70869497,0,0
35,-18.963095,-31.06338,0,12,3.25,0,0
36,19.459597,30.497149,0,9,3.54346519,1,0
37,7.951266,-6.2678022,0,1,3.346439345,0,0
38,19.691336,25.642002,0,9,3.377278131,0,0
39,-1.8849698,-18.382465,0,3,3.596683892,0,0
40,30.97039,5.5792813,0,14,3.308270835,0,0
41,12.001206,-12.673031,0,1,2.788450457,0,0
42,24.644249,23.979055,0,9,3.065957321,0,0
43,-2.5102303,-15.65099,0,3,3.485825928,0,0
44,-15.835892,-21.209938,0,3,3.546439345,0,0
45,0.052250806,34.535263,0,2,3.211744296,0,0
46,-4.3707457,9.293575,0,13,3.202819531,0,0
47,-40.03799,-6.6815047,0,7,3.407435517,0,0
48,-31.782545,35.970882,0,8,3.174800876,0,0
49,-21.504736,9.459196,0,5,3.207707064,0,0
50,3.3000863,21.964525,0,2,2,0,0
51,22.26308,25.390135,0,9,3.41868857,0,0
52,-25.703863,7.7045717,0,5,3.292770194,0,0
53,3.9313798,-37.51119,0,10,2.853719697,0,0
54,23.457743,19.176975,0,14,3.041625614,0,0
55,11.885026,12.033196,0,4,3.324862958,0,0
56,-38.696625,1.7011,0,0,3.363286924,0,0
57,7.54702,35.354774,0,2,2.913977073,0,0
58,18.6668,11.693065,0,4,3.40869497,0,0
59,-6.5037537,-29.115734,0,3,2.905639062,0,0
60,23.81332,23.88872,0,9,3.015139005,1,0
61,-8.902523,1.5761395,0,13,3.082328137,0,0
62,-35.531536,23.94622,0,8,3.536414237,0,0
63,3.105922,-34.95608,0,10,3.226730915,0,0
64,-11.915208,4.101511,0,13,3.101508756,0,0
65,17.600687,-25.967533,0,15,3.180832987,0,0
66,-6.6745653,2.058689,0,13,3.265583323,0,0
67,36.205956,-28.162304,0,11,3.536886724,0,0
68,33.329693,11.777864,0,14,3.095795255,0,0
69,-4.1080313,18.138159,0,13,3.535174566,0,0
70,-41.67517,5.4470553,1,0,3.446439345,0,0
71,20.648994,-32.82127,1,15,3.544097907,0,0
72,15.711484,10.80295,1,4,3.189898095,0,0
73,1.209489,35.70275,1,2,3.500283688,0,0
74,-23.908161,-26.914808,1,12,2.821888196,0,0
75,-21.267422,-29.188963,1,12,3.317640006,0,0
76,-32.03621,22.994066,1,8,3.62346519,0,0
77,29.053791,-16.115803,1,6,3.239079571,0,0
78,-44.037598,14.041784,1,0,3.292770194,0,0
79,-44.65341,-8.137702,1,7,2.69951385,0,0
80,-24.85082,-28.0145,1,12,2.727217001,0,0
81,29.733723,-14.910001,1,6,3.501397825,0,0
82,36.675426,-0.56170726,1,16,3.499227542,0,0
83,30.127598,34.060112,1,9,2.842370993,0,0
84,22.771246,10.614181,1,14,3.46346519,0,0
85,-42.949234,-3.7370486,1,7,3.522055209,0,0
