id,x,y,com,tag,H,du,xin
0,64.03497,-8.00008,0,0,0,0,0
1,63.819885,-9.791416,0,0,0,0,0
2,61.73171,-12.576883,0,0,0,0,0
3,62.820423,-11.077783,0,0,0,0,0
4,59.881134,-15.776853,0,0,0,1,0
5,63.760235,-8.156585,0,0,0,0,0
6,61.315838,-13.496167,0,0,0,0,0
7,62.696083,-11.29186,0,0,0,0,0
8,60.76076,-15.411075,0,0,0,0,0
9,60.8417,-14.482353,0,0,0,0,0
10,61.598404,-13.783301,0,0,0,0,0
11,62.28492,-14.377423,0,0,0,1,0
12,61.11742,-13.687657,0,0,0,0,0
13,63.504436,-10.178648,0,0,0,0,0
14,61.826164,-12.868478,0,0,0,0,0
15,63.085682,-11.944514,0,0,0,0,0
16,61.72381,-11.002836,0,0,0,0,0
17,64.16045,-9.16201,0,0,0,0,0
18,63.92906,-8.69951,0,0,0,0,0
19,63.568283,-10.106796,0,0,0,0,0
20,62.71172,-10.913479,0,0,0,0,0
21,59.420753,-16.497955,0,0,0,0,0
22,62.060978,-12.125967,0,0,0,0,0
23,62.549313,-11.283303,0,0,0,1,0
24,63.5758,-8.267091,0,0,0,0,0
25,62.71567,-12.918699,0,0,0,0,0
26,59.552887,-16.913128,0,0,0,0,0
27,60.98407,-16.359758,0,0,0,0,0
28,60.16338,-15.297009,0,0,0,0,0
29,59.912113,-16.676868,0,0,0,0,0
30,59.673527,-18.546923,0,0,0,0,0
31,60.473717,-15.456969,0,0,0,0,1
32,59.38606,-18.066204,0,0,0,0,0
33,63.496407,-8.708434,0,0,0,0,0
34,62.744022,-8.902742,0,0,0,0,0
35,63.04744,-9.950529,0,0,0,0,0
36,64.46954,-8.140838,0,0,0,1,0
37,61.023666,-14.79594,0,0,0,0,0
38,61.413235,-15.874141,0,0,0,0,0
39,61.577976,-16.260588,0,0,0,0,0
40,63.041866,-10.407968,0,0,0,0,0
41,59.315704,-17.36354,0,0,0,0,0
42,59.753265,-16.329939,0,0,0,0,0
43,61.74161,-15.505811,0,0,0,0,0
44,63.092648,-9.623872,0,0,0,0,0
45,60.99584,-16.058382,0,0,0,0,0
46,63.339596,-11.818436,0,0,0,0,0
47,64.37856,-8.733229,0,0,0,0,0
48,59.222244,-17.620075,0,0,0,0,0
49,61.08667,-14.231379,0,0,0,0,0
50,61.833138,-14.986769,0,0,0,0,0
51,61.888893,-15.323255,0,0,0,0,0
52,63.472614,-8.941553,0,0,0,0,0
53,63.938145,-9.363448,0,0,0,0,0
54,60.66134,-15.245574,0,0,0,0,0
55,63.177242,-9.651839,0,0,0,0,0
56,59.592762,-18.399769,0,0,0,0,0
57,64.313194,-8.685475,0,0,0,0,0
58,61.740913,-13.057705,0,0,0,0,0
59,59.216026,-17.17727,0,0,0,0,0
60,61.854233,-13.403833,0,0,0,1,0
61,64.51382,-7.4370394,0,0,0,0,0
62,64.595314,-7.5068693,0,0,0,0,0
63,61.53336,-11.554675,0,0,0,0,0
64,63.42291,-9.359156,0,0,0,0,0
65,60.06448,-16.220972,0,0,0,0,0
66,62.35642,-12.07466,0,0,0,0,0
67,61.440857,-13.166794,0,0,0,0,0
68,61.172165,-14.471111,0,0,0,0,0
69,59.169483,-17.028816,0,0,0,0,0
70,4.340972,75.71968,1,1,0,0,0
71,0.24847594,76.11374,1,1,0,0,0
72,-1.6921643,77.006874,1,1,0,0,0
73,3.1982718,74.351845,1,1,0,0,0
74,-2.7235215,77.22751,1,1,0,0,0
75,8.050152,74.492615,1,1,0,0,0
76,0.8116737,77.07763,1,1,0,0,0
77,0.33962345,77.147316,1,1,0,0,0
78,7.1729984,74.10988,1,1,0,0,0
79,8.297203,73.6952,1,1,0,0,0
80,2.87119,75.22897,1,1,0,0,0
81,-1.3981572,76.97745,1,1,0,0,0
82,7.1514077,74.225655,1,1,0,0,0
83,4.2626815,74.145874,1,1,0,0,0
84,6.326311,73.9532,1,1,0,0,0
85,4.076018,75.12554,1,1,0,0,0
86,4.5225806,75.06737,1,1,0,0,0
87,0.58968246,77.00799,1,1,0,0,0
88,5.5703435,74.231026,1,1,0,0,0
89,2.902961,75.66183,1,1,0,0,0
90,3.8802285,75.09584,1,1,0,0,0
91,-1.775872,75.99351,1,1,0,0,0
92,6.553414,73.68664,1,1,0,0,0
93,0.38805068,77.261665,1,1,0,0,0
94,0.9536466,75.26184,1,1,0,0,0
95,7.512269,73.49606,1,1,0,0,0
96,8.037597,73.705376,1,1,0,0,0
97,6.4359665,74.53871,1,1,0,0,0
98,-1.0121331,76.297356,1,1,0,0,0
99,3.5781286,74.27161,1,1,0,0,0
100,0.12892747,76.19528,1,1,0,0,0
101,-2.0503657,76.57766,1,1,0,0,0
102,2.113176,75.56735,1,1,0,0,0
103,7.508571,74.67107,1,1,0,0,1
104,5.6139307,74.42684,1,1,0,0,0
105,5.948833,74.01,1,1,0,0,0
106,5.9922233,74.60846,1,1,0,0,0
107,-3.147791,77.13964,1,1,0,0,0
108,5.046114,74.52217,1,1,0,0,0
109,3.5728798,75.34645,1,1,0,0,0
110,6.949874,73.472374,1,1,0,0,0
111,3.1751733,75.42021,1,1,0,0,0
112,-3.051628,77.02407,1,1,0,0,0
113,-1.6907054,77.049576,1,1,0,0,0
114,4.5670633,74.69996,1,1,0,0,0
115,6.889874,74.165474,1,1,0,0,0
116,4.9713793,74.81093,1,1,0,0,0
117,-1.5506741,76.38019,1,1,0,0,0
118,0.026852882,76.27605,1,1,0,0,0
119,7.1233397,73.7075,1,1,0,0,0
120,0.96170825,75.122696,1,1,0,0,0
121,0.15884285,75.41567,1,1,0,0,0
122,2.5729022,75.557495,1,1,0,0,0
123,7.3872395,74.7635,1,1,0,0,0
124,-0.6192289,76.53339,1,1,0,0,0
125,7.690039,73.69934,1,1,0,0,0
126,2.2917988,75.912445,1,1,0,0,0
127,-2.2300203,76.55631,1,1,0,0,0
128,6.315506,74.55323,1,1,0,0,0
129,-0.6486736,76.71053,1,1,0,0,0
130,-0.8332559,76.43716,1,1,0,0,0
131,2.6400259,75.76132,1,1,0,0,0
132,-1.4225233,76.72463,1,1,0,0,0
133,1.5000643,76.01103,1,1,0,0,0
134,5.4126477,75.47016,1,1,0,0,0
135,-0.89619684,77.50038,1,1,0,0,0
136,-2.3861551,77.103455,1,1,0,0,0
137,2.7643495,74.54778,1,1,0,0,0
138,-1.0716574,75.77326,1,1,0,0,0
139,0.13065079,76.3279,1,1,0,0,0
140,37.4995,33.33778,2,2,0.439496987,0,0
141,41.510468,27.330002,2,2,0,0,0
142,39.98827,32.104397,2,2,0,0,0
143,41.322445,27.197453,2,2,0,0,0
144,39.57562,32.40307,2,2,0,0,0
145,39.70632,28.082426,2,2,0,0,0
146,42.102264,26.679413,2,2,0,0,0
147,40.981792,26.686787,2,2,0,0,0
148,38.122696,29.442116,2,2,0,0,0
149,42.889233,28.575098,2,2,0,0,0
150,39.696114,28.72656,2,2,0,0,0
151,36.58924,31.79956,2,2,0.426228657,0,0
152,34.559498,32.588165,2,2,0.660962335,0,0
153,36.993744,33.102654,2,2,0.439496987,0,0
154,40.96899,27.284897,2,2,0,0,0
155,33.837257,32.721916,2,2,0.828055725,0,0
156,42.308723,26.86367,2,2,0,0,0
157,42.90762,28.468105,2,2,0,0,0
158,38.330853,30.428728,2,2,0,0,0
159,40.06956,28.17317,2,2,0,0,0
160,42.93038,28.724615,2,2,0,0,0
161,40.829456,27.114384,2,2,0,0,0
162,42.12555,31.03637,2,2,0,0,0
163,42.41269,26.303928,2,2,0,0,0
164,38.419086,30.083618,2,2,0,0,0
165,42.06694,26.157711,2,2,0,0,0
166,38.79023,30.390272,2,2,0,0,0
167,38.722878,30.387043,2,2,0,0,0
168,39.34366,32.429733,2,2,0,1,0
169,38.07953,29.854713,2,2,0,0,0
170,40.793526,26.670708,2,2,0,0,0
171,39.065228,30.47452,2,2,0,0,0
172,36.064873,32.112038,2,2,0.518569732,0,0
173,40.029858,27.705378,2,2,0,0,0
174,41.354298,31.934675,2,2,0,0,0
175,40.540558,27.95325,2,2,0,0,0
176,40.207607,28.250895,2,2,0,0,0
177,42.119614,30.967283,2,2,0,0,0
178,33.363674,32.67261,2,2,0.845350937,1,0
179,39.330853,28.888435,2,2,0,0,0
180,41.54245,31.955559,2,2,0,0,0
181,37.36602,28.726744,2,2,0,0,0
182,40.497623,26.929207,2,2,0,1,0
183,41.918465,27.203438,2,2,0,0,0
184,34.31791,32.860783,2,2,0.749595257,0,0
185,34.480732,32.614346,2,2,0.672294817,0,0
186,42.601685,29.68953,2,2,0,0,0
