x1,y1,x2,y2,d,x
64.03497,-8.00008,61.854232999999994,-13.403832999999999,1,0
63.819885,-9.791416,61.854232999999994,-13.403832999999999,1,0
63.819885,-9.791416,60.47371700000001,-15.456969,0,1
61.73171,-12.576883,62.28491999999999,-14.377423,1,0
61.73171,-12.576883,59.881133999999996,-15.776853,1,0
62.820423,-11.077783,62.28491999999999,-14.377423,1,0
62.820423,-11.077783,61.854232999999994,-13.403832999999999,1,0
59.881133999999996,-15.776853,60.984069999999996,-16.359758,1,0
59.881133999999996,-15.776853,61.888893,-15.323255,1,0
59.881133999999996,-15.776853,60.163380000000004,-15.297009,1,0
59.881133999999996,-15.776853,62.71171999999999,-10.913478999999999,1,0
59.881133999999996,-15.776853,62.715669999999996,-12.918699,1,0
59.881133999999996,-15.776853,64.16045,-9.16201,1,0
59.881133999999996,-15.776853,59.592762,-18.399769,1,0
59.881133999999996,-15.776853,61.413235,-15.874141,1,0
59.881133999999996,-15.776853,64.37856,-8.733229,1,0
59.881133999999996,-15.776853,63.472614,-8.941553,1,0
59.881133999999996,-15.776853,59.673527,-18.546923,1,0
59.881133999999996,-15.776853,64.03497,-8.00008,1,0
59.881133999999996,-15.776853,60.06448,-16.220972,1,0
59.881133999999996,-15.776853,61.117419999999996,-13.687657000000002,1,0
59.881133999999996,-15.776853,59.216026,-17.17727,1,0
59.881133999999996,-15.776853,61.023666000000006,-14.79594,1,0
59.881133999999996,-15.776853,61.833138,-14.986769,1,0
59.881133999999996,-15.776853,61.740913,-13.057705,1,0
59.881133999999996,-15.776853,63.17724200000001,-9.651839,1,0
59.881133999999996,-15.776853,63.5758,-8.267091,1,0
59.881133999999996,-15.776853,60.76076,-15.411075,1,0
61.315838,-13.496167000000002,59.881133999999996,-15.776853,1,0
61.315838,-13.496167000000002,62.28491999999999,-14.377423,1,0
61.315838,-13.496167000000002,62.549313,-11.283303,1,0
61.315838,-13.496167000000002,64.46954000000001,-8.140838,1,0
62.696082999999994,-11.29186,64.46954000000001,-8.140838,1,0
62.696082999999994,-11.29186,62.549313,-11.283303,1,0
60.76076,-15.411075,64.46954000000001,-8.140838,1,0
60.8417,-14.482353,59.881133999999996,-15.776853,1,0
60.8417,-14.482353,64.46954000000001,-8.140838,1,0
61.598404,-13.783301000000002,62.549313,-11.283303,1,0
61.598404,-13.783301000000002,64.46954000000001,-8.140838,1,0
61.598404,-13.783301000000002,59.881133999999996,-15.776853,1,0
62.28491999999999,-14.377423,61.533359999999995,-11.554675,1,0
62.28491999999999,-14.377423,62.060978000000006,-12.125967,1,0
62.28491999999999,-14.377423,63.5758,-8.267091,1,0
62.28491999999999,-14.377423,63.422909999999995,-9.359156,1,0
62.28491999999999,-14.377423,61.413235,-15.874141,1,0
62.28491999999999,-14.377423,60.99584,-16.058382,1,0
62.28491999999999,-14.377423,62.35641999999999,-12.07466,1,0
62.28491999999999,-14.377423,62.696082999999994,-11.29186,1,0
62.28491999999999,-14.377423,59.673527,-18.546923,1,0
62.28491999999999,-14.377423,63.760234999999994,-8.156585,1,0
62.28491999999999,-14.377423,61.08667,-14.231379,1,0
62.28491999999999,-14.377423,60.66134,-15.245574,1,0
62.28491999999999,-14.377423,63.819885,-9.791416,1,0
62.28491999999999,-14.377423,64.03497,-8.00008,1,0
62.28491999999999,-14.377423,62.744021999999994,-8.902742,1,0
62.28491999999999,-14.377423,63.08568199999999,-11.944514,1,0
62.28491999999999,-14.377423,59.420753000000005,-16.497954999999997,1,0
62.28491999999999,-14.377423,61.72381,-11.002836,1,0
62.28491999999999,-14.377423,64.46954000000001,-8.140838,1,0
62.28491999999999,-14.377423,59.216026,-17.17727,1,0
61.117419999999996,-13.687657000000002,64.46954000000001,-8.140838,1,0
63.504436,-10.178647999999999,62.28491999999999,-14.377423,1,0
63.504436,-10.178647999999999,62.549313,-11.283303,1,0
63.504436,-10.178647999999999,64.46954000000001,-8.140838,1,0
61.826164,-12.868478,64.46954000000001,-8.140838,1,0
61.826164,-12.868478,62.28491999999999,-14.377423,1,0
63.08568199999999,-11.944514,64.46954000000001,-8.140838,1,0
61.72381,-11.002836,64.46954000000001,-8.140838,1,0
61.72381,-11.002836,59.881133999999996,-15.776853,1,0
61.72381,-11.002836,61.854232999999994,-13.403832999999999,1,0
64.16045,-9.16201,62.549313,-11.283303,1,0
64.16045,-9.16201,64.46954000000001,-8.140838,1,0
64.16045,-9.16201,61.854232999999994,-13.403832999999999,1,0
63.92906,-8.69951,62.28491999999999,-14.377423,1,0
63.92906,-8.69951,62.549313,-11.283303,1,0
63.92906,-8.69951,59.881133999999996,-15.776853,1,0
63.568282999999994,-10.106796000000001,60.47371700000001,-15.456969,0,1
63.568282999999994,-10.106796000000001,61.854232999999994,-13.403832999999999,1,0
62.71171999999999,-10.913478999999999,64.46954000000001,-8.140838,1,0
62.060978000000006,-12.125967,62.549313,-11.283303,1,0
62.060978000000006,-12.125967,59.881133999999996,-15.776853,1,0
62.060978000000006,-12.125967,60.47371700000001,-15.456969,0,1
62.549313,-11.283303,64.595314,-7.5068693,1,0
62.549313,-11.283303,64.37856,-8.733229,1,0
62.549313,-11.283303,61.740913,-13.057705,1,0
62.549313,-11.283303,59.222243999999996,-17.620075,1,0
62.549313,-11.283303,59.881133999999996,-15.776853,1,0
62.549313,-11.283303,61.440856999999994,-13.166794,1,0
62.549313,-11.283303,63.08568199999999,-11.944514,1,0
62.549313,-11.283303,61.854232999999994,-13.403832999999999,1,0
62.549313,-11.283303,59.315704000000004,-17.36354,1,0
62.549313,-11.283303,60.99584,-16.058382,1,0
62.549313,-11.283303,63.422909999999995,-9.359156,1,0
62.549313,-11.283303,59.592762,-18.399769,1,0
62.549313,-11.283303,60.66134,-15.245574,1,0
62.549313,-11.283303,63.472614,-8.941553,1,0
62.549313,-11.283303,62.744021999999994,-8.902742,1,0
62.549313,-11.283303,64.51382,-7.4370394,1,0
62.549313,-11.283303,63.568282999999994,-10.106796000000001,1,0
62.549313,-11.283303,61.888893,-15.323255,1,0
62.549313,-11.283303,60.06448,-16.220972,1,0
62.549313,-11.283303,63.041866000000006,-10.407967999999999,1,0
62.549313,-11.283303,63.17724200000001,-9.651839,1,0
62.549313,-11.283303,63.938145,-9.363448,1,0
63.5758,-8.267091,62.549313,-11.283303,1,0
62.715669999999996,-12.918699,62.549313,-11.283303,1,0
62.715669999999996,-12.918699,61.854232999999994,-13.403832999999999,1,0
62.715669999999996,-12.918699,62.28491999999999,-14.377423,1,0
59.552887,-16.913128,64.46954000000001,-8.140838,1,0
60.984069999999996,-16.359758,61.854232999999994,-13.403832999999999,1,0
60.163380000000004,-15.297009,62.549313,-11.283303,1,0
60.163380000000004,-15.297009,64.46954000000001,-8.140838,1,0
59.912113,-16.676868,62.28491999999999,-14.377423,1,0
59.673527,-18.546923,62.549313,-11.283303,1,0
59.673527,-18.546923,64.46954000000001,-8.140838,1,0
60.47371700000001,-15.456969,59.315704000000004,-17.36354,0,1
60.47371700000001,-15.456969,64.313194,-8.685475,0,1
60.47371700000001,-15.456969,62.28491999999999,-14.377423,1,1
60.47371700000001,-15.456969,62.715669999999996,-12.918699,0,1
60.47371700000001,-15.456969,62.549313,-11.283303,1,1
60.47371700000001,-15.456969,60.76076,-15.411075,0,1
59.38606,-18.066204,61.854232999999994,-13.403832999999999,1,0
59.38606,-18.066204,62.28491999999999,-14.377423,1,0
59.38606,-18.066204,62.549313,-11.283303,1,0
59.38606,-18.066204,59.881133999999996,-15.776853,1,0
63.496407,-8.708434,61.854232999999994,-13.403832999999999,1,0
63.496407,-8.708434,64.46954000000001,-8.140838,1,0
63.496407,-8.708434,62.549313,-11.283303,1,0
62.744021999999994,-8.902742,60.47371700000001,-15.456969,0,1
