id,x,y
6105,22.758902,-117.975746
2526,51.416492,-108.05521
9534,100.86064,36.308876
5075,13.261337,-137.58781
9544,100.88904,36.1827
3129,91.291435,106.94152
14424,28.654129,133.87
7453,93.44845,-81.376595
6106,112.818695,-26.747
478,84.59734,-23.253199
2206,40.08097,-84.07398
12375,19.95178,98.45023
6415,122.460144,-38.133595
5863,9.679852,-137.76645
7109,33.671436,-5.8984923
8286,-58.44551,81.3286
14680,-64.73717,-13.757124
2086,-36.936485,116.10144
58,-25.189243,-43.43598
1242,-34.52258,119.92733
230,-1.7846876,-37.858345
6184,25.985273,-117.367455
11796,20.446312,34.404373
5306,117.39779,-13.375909
11473,15.951161,39.073753
12647,-118.9672,24.494566
7683,12.772587,-11.61121
6581,-58.49072,81.27597
11215,-119.04609,24.085981
7534,13.100162,-11.710876
6582,-107.469376,87.84994
12363,27.190016,37.156822
7827,12.850446,-11.785427
12696,-16.964483,93.19667
4426,114.17141,-57.33774
8292,-61.976665,79.75574
8590,-57.89248,81.78656
8288,-63.58459,79.26546
9529,100.64444,37.687237
13757,51.789703,85.01184
9527,-136.66824,-7.1783376
8952,-102.72126,-70.95349
13650,-0.43553197,53.080505
8194,-64.89547,79.00528
12331,11.856699,31.018549
10384,-120.98464,28.817362
10395,-114.2332,30.961655
56,-128.6206,-33.11542
9150,100.66791,37.974632
8322,-61.99208,80.76727
7853,13.218386,-11.290639
9029,-26.000801,46.148224
7243,13.490539,-12.181825
8485,-26.28934,46.90688
7535,2.297542,-12.779777
12958,30.551008,82.08416
11243,-119.04072,24.47797
7487,10.197122,-9.202704
10870,20.32633,35.900265
11410,-107.74193,87.889984
11618,19.395658,34.063805
11930,21.182611,27.096735
11666,21.515093,36.808746
8201,-64.92539,79.049164
8287,-63.76841,79.17044
13726,48.44627,62.56007
12140,17.28871,99.10934
11827,19.73727,38.011044
13371,51.932495,85.446106
12255,22.057472,41.41676
2945,-40.0972,-90.98236
8196,-64.93834,78.9124
6260,20.645304,-135.79636
1221,-35.741085,-90.224556
6945,13.0064335,-11.738717
11155,-113.76582,31.504976
8616,55.92639,-14.807619
10761,108.114204,-108.25326
8202,-64.894485,78.94077
9555,100.986916,35.60701
12344,24.558853,35.7291
13058,9.1162,113.84533
10383,30.606337,82.402954
10352,-117.61615,30.424921
8200,-64.93338,78.97317
7751,13.150318,-11.380552
7017,2.4717073,-13.015982
12324,15.877736,41.467064
125,-10.542956,-45.955254
6818,-94.07038,-53.964817
8529,54.927605,-13.154098
8198,-64.95408,78.99289
14666,-41.023335,-27.682814
11060,-119.197914,24.357798
12554,17.472044,97.9983
12821,9.486903,44.239044
9539,75.98995,19.4668
13744,52.009846,84.557724
8197,-65.088196,79.23243
1876,-36.5865,-96.95428
14682,-20.40783,19.766937
11022,-112.6749,34.8115
5523,113.75278,-18.8444
14987,-151.82059,-46.433662
7148,24.369856,-92.24666
12176,-1.7070707,34.763416
11012,41.957874,101.93803
8613,85.76096,-53.364426
6907,-160.47134,-24.976711
318,-130.941,75.57238
8654,-65.09909,78.719574
15648,-101.76061,-34.50817
8195,-64.97273,79.189896
10402,-93.05787,47.420483
13859,-1.0074987,71.189964
10964,-119.2344,23.394726
6978,12.887203,-11.954032
14961,-93.708786,-18.552568
10816,17.3568,76.70103
13179,16.209972,63.86404
14504,-122.980545,-88.61712
14882,-93.02022,-19.861864
14956,-93.12378,-19.594912
14689,-99.77729,-32.245697
7192,-79.62895,-76.39885
7272,-4.5128093,15.634823
8467,-77.514786,111.298294
10359,-133.99977,49.695972
9543,77.10107,19.82419
4155,47.964024,-33.993782
7299,13.983433,-12.411018
14681,28.591919,133.39458
7977,-65.43817,78.64597
876,13.289107,-68.7644
12538,41.635677,101.821815
6439,109.61082,-18.73971
10911,-120.98011,28.48434
8289,-62.202614,80.85727
14958,-93.12564,-19.592428
10379,54.177444,86.551384
3281,60.824104,-56.179276
12539,17.104206,99.416954
15,-111.985886,-113.61897
13745,54.00824,86.36799
4227,32.19074,-24.691196
12367,21.35449,66.30078
1148,61.897373,-58.528294
6613,6.987656,9.944292
3698,61.894386,-58.52905
14071,-54.854046,-28.161942
14025,-19.88131,6.51019
12368,19.037767,100.13486
14872,-67.44244,51.01449
7716,17.026884,-6.862967
12552,21.50333,102.713875
13651,-0.17130345,53.037098
12214,43.159786,54.016666
8128,-52.02006,69.960945
12108,41.745766,101.99478
9535,101.444695,37.29917
16052,-121.08499,-46.030716
12364,0.32564747,86.36772
11404,-107.0829,88.42138
6293,15.222259,-112.71966
11156,-111.8576,30.058994
4438,88.31263,-9.278357
6873,-106.335594,-2.5181413
10807,16.638504,76.62711
14933,-40.905308,59.68271
14083,-82.785706,2.944233
4965,114.2105,-14.23225
13458,35.229153,88.22349
15310,-68.15525,-16.385918
573,69.95725,8.688374
15690,-86.41084,-6.510935
12325,15.869386,41.521595
14769,-118.568306,-8.771638
15768,-82.64619,26.18802
13722,44.306427,84.31168
13467,35.514668,88.548874
14844,-95.02997,-38.228592
15393,6.1533613,60.946968
15794,89.498024,-71.13092
14684,-43.03468,41.701256
15172,-59.753063,-35.129383
13759,51.697094,85.18728
15099,-68.76563,8.268067
572,62.22193,13.470798
14766,-38.413406,15.608001
920,30.318693,-58.999138
15540,-72.10306,-28.398758
14239,-28.211432,0.18542613
15841,-55.400578,-8.851944
7770,-3.6356528,-13.30924
4056,43.985855,-19.743649
4156,38.17428,-30.979568
11403,-107.69517,87.389725
12894,35.50137,68.323235
10538,-123.037865,31.562601
14547,-51.348064,18.627077
12371,9.830425,45.65442
12373,3.058971,72.65757
15108,-73.61293,18.988995
2842,-29.693447,-134.75334
15757,-80.095184,-17.797676
1237,-29.72125,-134.59259
13878,-0.6051647,75.78716
14617,-87.76053,-33.14132
4382,22.622334,-118.07057
15781,-16.966394,-4.7815347
15606,-59.306213,18.19118
4303,24.855927,-128.1149
7032,12.24133,-15.3152
14225,-53.114967,-17.602854
13766,51.838318,85.50858
14663,-54.957005,2.6380315
4098,41.290142,-38.5585
7161,24.093634,-9.345014
14236,-37.55693,-2.6449995
477,78.39125,-27.045712
2862,-64.5882,-137.13281
2872,-64.48042,-137.58948
9530,99.47573,37.203552
4359,119.13932,-3.2318916
5886,128.11194,-6.0546184
5968,127.01467,-21.449968
14686,-34.516827,15.077067
14911,-66.898796,25.526232
14341,-39.328243,48.656723
15016,-65.79798,30.051453
14570,-51.55046,28.985172
14615,-91.465004,-30.76707
16016,-71.173195,-4.6896667
15747,-104.954346,-12.074056
15724,-11.180389,-6.7398467
12374,15.060663,93.59624
15947,-84.4716,15.75592
15349,-83.97488,-19.00113
14106,-58.075893,-19.88021
4333,134.85956,-13.243738
14342,-43.13507,47.109028
9538,100.966064,38.447445
821,13.892964,-50.119072
12957,30.131516,81.27158
13569,24.504969,35.74182
6478,25.144766,-122.00783
11660,21.649343,36.84246
15551,-44.02053,-16.847956
12959,30.804815,83.19197
4154,36.019108,-35.0074
14343,-40.07584,45.25554
14155,-40.730564,0.5048423
14296,-40.864117,-5.101793
9951,96.84561,39.368546
9533,101.34731,38.161667
1216,49.90822,-103.85533
14551,-51.87308,32.2746
13733,47.94128,61.569923
7882,2.2798023,-17.4
15438,-54.09334,32.12295
11725,30.745672,27.509348
13103,-1.5551002,53.6494
14344,-43.00212,41.722504
4158,39.87932,-34.855186
574,68.16364,21.239569
14238,-32.64492,-0.022294734
6637,-16.08071,-14.303466
13551,20.504906,34.28241
15188,-74.94681,10.126289
11183,-113.527885,33.6663
15565,-63.69103,-25.48514
4184,30.282938,-40.15938
9531,98.15785,35.883278
11185,-114.54266,33.635334
14465,-46.306843,4.9595056
15247,-55.55736,7.1027117
3264,48.248375,-52.884335
68,2.5642142,-10.33571
16018,-73.245186,-4.370152
15306,-86.81055,-7.198757
13459,35.87624,88.64473
11199,-114.0472,33.738415
13714,48.584564,62.668327
9156,53.331085,2.9346356
15850,-33.06262,26.532051
4639,106.35606,-35.566177
13761,52.318703,85.446396
10570,-113.921234,38.78884
4157,38.347115,-37.20641
9382,77.09361,19.648716
13881,-0.3868887,75.84846
15429,-74.32204,-39.02106
14765,-34.00081,17.986128
3164,-44.383976,-58.713593
13764,50.741753,84.50731
13762,51.860134,84.19796
14683,-27.36976,12.635046
861,24.267242,-57.133053
14324,-38.951553,37.559097
12676,-18.220718,93.91384
576,76.24691,19.85219
15215,-73.329216,-12.535328
2825,-56.19094,-132.36572
12442,9.289847,43.841263
2853,-55.624615,-131.9774
806,3.950964,-56.981964
5608,131.11588,-60.680885
3194,58.83433,-45.409782
4658,118.55438,-67.79289
8192,-62.513836,75.326126
10641,-120.756775,29.78271
15369,-76.48283,-20.1121
13478,43.74365,84.23056
15580,-30.41969,9.763694
14510,-123.19591,-88.846054
15084,-65.323715,11.354194
9536,128.838,19.39511
15292,-65.106026,-17.41786
11794,45.99494,18.859163
12042,54.18732,86.49159
3690,-57.345604,-131.38174
13758,52.841164,84.03486
13880,-0.8140599,75.7366
1989,-56.23725,-86.40457
9385,97.87459,35.694916
14740,-40.004833,18.832672
12956,30.580772,82.533
15670,-79.13574,-9.825394
1564,-55.81562,-86.53555
14685,-31.236008,1.9857527
4163,29.937937,-39.533485
6510,19.396687,-35.902287
3391,-62.848232,-102.97348
15626,-60.54478,-6.5259323
335,90.35349,-32.908283
12534,17.22443,98.51129
13767,52.265446,84.06619
8293,-60.801136,79.29032
13303,-3.5725088,83.03379
3753,-55.885666,-86.51246
10137,100.962715,38.04502
13765,51.552124,83.673874
14247,-31.174725,2.042789
1541,-62.556015,-103.26397
3130,-6.4675894,-72.65709
11166,-113.9339,38.745983
9464,100.95996,38.031757
2800,8.902337,-87.71237
15396,-65.2515,-1.7512671
8290,-62.109013,79.51084
13836,-1.9263381,71.51616
11401,-109.65209,86.744064
15887,-49.909595,14.374218
3181,-40.25961,-58.846264
3419,-14.692086,-103.82796
1181,8.620301,-87.5036
1446,-5.8864303,-71.157326
15036,-67.887436,3.3882852
8743,-85.65982,-70.03955
7329,9.765003,-6.8456674
9379,76.42101,19.811544
14359,-37.64462,41.8663
9540,80.4839,20.168156
3683,-62.42339,-103.37773
10646,-104.63975,46.176243
9381,76.427055,19.803898
3307,67.80402,-73.24046
1157,68.07349,-71.44557
14671,-45.249733,-12.199444
15333,-48.381577,19.239632
9952,100.95267,38.016567
12067,58.606007,93.0922
16040,-69.59811,-4.428661
15804,-49.479935,-3.8884988
16003,-51.750122,21.03533
3282,-0.41306773,-89.49031
14813,-58.221977,2.7661924
3462,-15.529858,-61.5682
1008,23.583921,-77.38119
1149,-0.7373931,-89.46183
8291,-61.59172,79.441124
3735,-6.32756,-71.42234
3647,8.701525,-87.70086
1442,-15.2639265,-61.92717
4270,133.77983,-49.957172
571,78.95439,13.766287
3221,52.751526,-57.40942
13711,49.28976,62.52369
1787,-50.9333,-72.752464
15458,-76.43585,29.449743
3354,66.91917,-50.04922
1048,-51.12053,-73.122475
11724,30.799091,27.460163
3696,68.42916,-71.65362
3291,54.85133,-50.016396
3323,62.54162,-48.423203
376,86.268524,-36.523186
14827,-96.54174,-37.43605
3235,68.00678,-61.123104
8208,-76.28709,71.23739
10910,-104.26093,87.23115
15446,-74.23435,-38.74075
11242,-113.27114,33.36755
3697,-0.69674015,-89.28273
13763,51.640083,83.76573
6490,112.87111,-26.569326
10686,-119.86728,45.715504
3741,-14.999245,-62.014996
13352,51.778057,85.567024
11556,32.463196,56.751923
13760,51.63276,83.72303
6456,116.27399,-32.4435
2813,-60.21526,-127.37992
1003,23.911781,-74.89771
1011,23.291145,-74.65057
12186,-2.6100826,34.743874
1834,-1.1534626,-84.90658
1012,24.02142,-74.878265
1781,-53.317818,-69.274445
2824,-60.363003,-127.373436
3883,-51.150803,-73.132416
9950,97.8266,35.642494
9051,-53.901375,81.86453
13768,52.12589,83.61302
15868,-53.154583,16.926434
11616,19.249367,34.286186
9542,89.82446,9.521751
804,4.784846,-57.969902
575,71.818665,15.853139
13769,52.216984,83.3594
3212,69.986946,-54.7021
798,4.6892614,-57.7652
15203,-72.37033,-11.806919
14185,-43.093693,-33.179253
2948,-84.86872,-91.285614
14345,-41.44493,42.03637
15902,-61.021065,-1.5333066
3344,56.156593,-62.438843
15229,-56.15352,-0.3897335
9162,53.15507,4.1671352
11945,20.815226,27.03849
15569,-63.4989,-25.227758
4032,24.94719,-28.41994
12988,33.56741,84.92826
4082,42.363758,-21.778465
10217,-136.84363,-10.809107
684,76.539505,19.731226
1038,-45.105328,-104.418655
3131,-13.718118,-69.68682
12677,-18.29684,94.04634
14725,-41.394295,14.8937235
1953,-45.276142,-104.428955
14237,-40.00407,-0.66933614
1437,-13.48412,-69.571976
3248,61.165844,-51.930473
9541,52.96315,4.0606337
