id,x,y,com,tag,H,du,xin
0,8.801693,24.844814,0,1,3.125,0,1
1,13.412964,-11.933421,0,0,2.748940047,0,0
2,-20.52521,4.4652457,0,2,3.260828171,0,0
3,10.141397,-22.45322,0,7,2.905764585,0,0
4,2.776237,26.404541,0,5,3.264276142,0,0
5,-8.288129,9.697013,0,8,3.044110418,0,0
6,-8.460331,0.43956116,0,2,2.748940047,1,0
7,-23.450705,0.766383,0,2,3.077819531,0,0
8,4.3883905,29.022697,0,5,3.16681268,0,0
9,-8.246027,21.098606,0,8,2.933206219,0,0
10,-2.3667064,8.236027,0,9,2.606238929,0,0
11,8.87092,19.311462,0,1,3.175123135,0,0
12,14.591413,5.126831,0,4,3.042000661,0,0
13,4.907125,5.5427036,0,9,3.127986807,0,0
14,13.180003,-0.05522855,0,4,2.866247897,0,0
15,15.270323,5.8034296,0,4,3.055839244,0,0
16,-11.289672,12.522904,0,8,3.247576737,0,0
17,17.635056,-17.582766,0,0,3.181366329,0,0
18,-5.5904136,24.975876,0,5,2.905764585,0,0
19,-6.597216,12.6749,0,8,3.174674232,0,0
20,17.346983,8.404123,0,4,2.727497225,0,0
21,-0.8614698,-23.873384,0,7,2.638920595,0,0
22,1.6808605,29.354279,0,5,3.135821824,0,0
23,10.321065,20.971888,0,1,3.013070929,0,0
24,-17.117819,-15.593183,0,3,3.093468652,0,0
25,9.178574,-19.19237,0,7,3.010599665,0,0
26,1.1748955,-15.865023,0,7,2.891851946,0,0
27,23.16036,-13.9896345,0,0,3.028639312,0,0
28,-13.797307,12.04292,0,8,3.061482187,0,0
29,-7.916195,20.144167,0,8,2.90869497,0,0
30,16.278826,9.259022,0,4,2.822181959,0,0
31,-10.095862,1.983555,0,2,2.846439345,0,0
32,1.4552472,-6.071697,0,6,3.073934896,0,0
33,21.341562,4.233285,0,4,2.888154507,0,0
34,19.64909,-3.1147342,0,4,3.010570934,0,0
35,22.437658,-11.466553,0,0,3.044110418,0,0
36,4.345617,-22.48238,0,7,2.865957321,0,0
37,-10.882067,-14.737813,0,3,3.00869497,0,0
38,10.912406,-15.60369,0,0,3.046439345,0,0
39,1.9115711,26.640844,0,5,3.282048783,0,0
40,5.477471,-4.9200845,0,6,3.046381113,0,0
41,21.880754,4.922511,0,4,2.585827939,0,0
42,-11.12406,5.2721276,0,2,2.915195994,0,0
43,6.207395,29.158287,0,5,3.065957321,0,0
44,10.98848,-4.819332,0,6,3.010570934,0,0
45,-0.6895172,-20.345629,0,7,2.968884071,0,0
46,-19.848585,-8.980085,0,3,3.115834092,0,0
47,23.230745,4.114604,0,4,2.544531304,0,0
48,-2.8590975,-21.402449,0,7,2.656564762,0,0
49,18.576174,4.46864,0,4,2.910382471,0,0
50,-2.0385404,10.53691,3,9,2.965957321,0,0
51,-14.890463,10.830143,3,8,3.044110418,0,0
52,8.594436,-19.756481,3,7,2.819957899,0,0
53,6.076852,-5.797336,3,6,3.105672184,0,0
54,3.9941165,5.1770377,3,9,3.118275161,0,0
55,5.365344,21.542105,3,1,3.026986833,0,0
56,11.875022,-5.3246613,3,6,2.858458593,0,0
57,11.175059,-21.582228,3,7,3.08418372,0,0
58,0.19380379,-4.286796,3,6,3.037682762,0,0
59,-2.115161,14.201128,3,8,3,0,0
60,3.2512023,4.4274035,3,9,3.00869497,0,0
61,6.250549,-3.737169,3,6,3.086048612,0,0
62,-10.260237,6.762762,3,2,2.925853015,0,0
63,2.6648285,29.520603,3,5,3.110625918,0,0
64,9.764758,-16.914808,3,0,2.836591668,0,0
65,19.034065,-1.1863823,3,4,2.946439345,0,0
66,6.3895936,19.055098,3,1,3.086048612,0,0
67,1.3503938,22.413668,3,5,3.00567859,0,0
68,-16.269403,5.422166,3,2,3.17353321,0,0
69,-1.1048224,-16.69744,3,7,2.606137661,0,0
70,-10.158171,17.18125,3,8,3.079710276,0,0
71,3.4608598,-20.841434,3,7,2.954003642,1,0
