x1,y1,x2,y2,d,x
-15.115773999999998,30.524406,-17.288906,29.984182,0,1
-15.115773999999998,30.524406,-17.339325,30.330252,0,1
-15.115773999999998,30.524406,-17.03354,30.61331,0,1
-15.115773999999998,30.524406,-16.979588,26.46965,0,1
-15.115773999999998,30.524406,5.9278073,13.074452,0,1
-15.115773999999998,30.524406,-16.381994,31.339182,0,1
-15.115773999999998,30.524406,-17.40118,32.49966,0,1
-15.115773999999998,30.524406,10.160386,13.121954999999998,0,1
-15.115773999999998,30.524406,-0.10424839,-16.885439,0,1
-20.347363,30.53675,-15.115773999999998,30.524406,0,1
-19.420707999999998,32.555797999999996,-15.115773999999998,30.524406,0,1
-17.188131,30.038586,-15.115773999999998,30.524406,0,1
-17.188131,30.038586,-20.363884,28.066534000000004,1,0
-20.363884,28.066534000000004,-17.339325,30.330252,1,0
-20.363884,28.066534000000004,-17.232164,32.30267,1,0
-20.363884,28.066534000000004,-20.347363,30.53675,1,0
-20.363884,28.066534000000004,-14.112805999999999,30.112589,1,0
-20.363884,28.066534000000004,5.9278073,13.074452,1,0
-20.363884,28.066534000000004,-16.848248,32.652687,1,0
-20.363884,28.066534000000004,-1.043385,-25.407244,1,0
-20.363884,28.066534000000004,-16.083603,-6.544311,1,0
-20.363884,28.066534000000004,-17.589771,-4.0328093,1,0
-20.363884,28.066534000000004,-16.979588,26.46965,1,0
-20.363884,28.066534000000004,-15.634275,34.735027,1,0
-20.363884,28.066534000000004,-4.572659,-26.043266,1,0
-20.363884,28.066534000000004,-15.815520000000001,34.548893,1,0
-20.363884,28.066534000000004,-18.003801,26.664372999999998,1,0
-20.363884,28.066534000000004,-19.420707999999998,32.555797999999996,1,0
-20.363884,28.066534000000004,-17.03354,30.61331,1,0
-20.363884,28.066534000000004,-17.779646,30.155372999999997,1,0
-20.363884,28.066534000000004,-16.08889,32.808937,1,0
-20.363884,28.066534000000004,-20.258938,-6.8853106,1,0
-20.363884,28.066534000000004,48.370434,-14.308028,1,0
-20.363884,28.066534000000004,49.00463,-11.359808000000001,1,0
-16.202202,-6.194079,-20.363884,28.066534000000004,1,0
-16.957294,26.950142,-20.363884,28.066534000000004,1,0
-16.831670000000003,34.751007,-20.363884,28.066534000000004,1,0
-15.606404000000001,33.264664,-20.363884,28.066534000000004,1,0
-13.662707000000001,30.42673,-20.363884,28.066534000000004,1,0
-20.979435000000002,29.096144,-20.363884,28.066534000000004,1,0
-20.979435000000002,29.096144,-15.115773999999998,30.524406,0,1
9.922552,12.831356,8.304898,13.637822,1,0
2.607593,-10.368252,-20.363884,28.066534000000004,1,0
-1.043385,-25.407244,-15.115773999999998,30.524406,0,1
-1.043385,-25.407244,0.5945918,-14.732381,1,0
-15.766546,25.86968,-20.363884,28.066534000000004,1,0
-17.232164,32.30267,-12.586661999999999,-10.069361,1,0
-16.818962,26.645565,-20.363884,28.066534000000004,1,0
-16.29014,27.052477000000003,-15.115773999999998,30.524406,0,1
-16.430329999999998,35.199852,-20.363884,28.066534000000004,1,0
-16.848248,32.652687,10.516569,13.029235,1,0
-17.779646,30.155372999999997,9.024714,-0.32585454,1,0
-15.793681,31.92033,-15.115773999999998,30.524406,0,1
-4.572659,-26.043266,-15.115773999999998,30.524406,0,1
5.853318700000001,-5.8775835,14.078128,9.626914,1,0
-19.68029,-7.769920299999999,-20.363884,28.066534000000004,1,0
-3.1337976000000003,-28.062334000000003,8.304898,13.637822,1,0
5.184227,-7.354194000000001,-1.7541734,-28.574896000000003,1,0
-14.691799,30.264015,13.952747,13.110826000000001,0,1
-14.691799,30.264015,48.801384000000006,-10.8707485,1,0
-14.691799,30.264015,-1.7541734,-28.574896000000003,1,0
-14.691799,30.264015,-0.15459344,-15.544934,1,0
-15.631076,32.78164,6.5393047,-5.313636,1,0
-15.631076,32.78164,13.952747,13.110826000000001,0,1
-15.631076,32.78164,8.304898,13.637822,1,0
-15.631076,32.78164,48.801384000000006,-10.8707485,1,0
-17.000443,27.018583000000003,6.5393047,-5.313636,1,0
-17.000443,27.018583000000003,-1.7541734,-28.574896000000003,1,0
-15.409861,34.21079,8.304898,13.637822,1,0
-15.409861,34.21079,-1.7541734,-28.574896000000003,1,0
-14.083295000000001,29.075108,13.952747,13.110826000000001,0,1
-18.246082,30.076927,6.5393047,-5.313636,1,0
-18.246082,30.076927,13.952747,13.110826000000001,0,1
-13.523532999999999,29.275745,-1.7541734,-28.574896000000003,1,0
-13.523532999999999,29.275745,48.801384000000006,-10.8707485,1,0
-13.523532999999999,29.275745,7.9798408,-2.6152272,0,1
-18.811197,28.405086999999998,48.801384000000006,-10.8707485,1,0
-15.112835,28.161789000000002,48.801384000000006,-10.8707485,1,0
-15.112835,28.161789000000002,8.304898,13.637822,1,0
-17.522163,26.504227,8.304898,13.637822,1,0
-17.522163,26.504227,-1.7541734,-28.574896000000003,1,0
-18.161151999999998,-3.4667826,-1.7541734,-28.574896000000003,1,0
-20.054415,-6.92108,48.801384000000006,-10.8707485,1,0
-20.054415,-6.92108,13.952747,13.110826000000001,0,1
-16.054482999999998,34.99133,8.304898,13.637822,1,0
15.973884,7.121137599999999,6.5393047,-5.313636,1,0
15.973884,7.121137599999999,48.801384000000006,-10.8707485,1,0
-14.290059,34.004208,13.952747,13.110826000000001,0,1
-14.290059,34.004208,48.801384000000006,-10.8707485,1,0
-14.290059,34.004208,-1.7541734,-28.574896000000003,1,0
-18.942175,29.822022999999998,6.5393047,-5.313636,1,0
8.304898,13.637822,-1.7541734,-28.574896000000003,1,0
8.304898,13.637822,15.973884,7.121137599999999,1,0
