id,x,y,com,tag,H,du,xin
0,-12.414225,51.569893,0,0,0,0,0
1,-21.958193,47.258472,0,0,0,1,0
2,-15.104647,30.05993,0,0,0,0,0
3,-11.952984,42.799404,0,0,0,0,0
4,-20.77162,34.139427,0,0,0,0,0
5,-38.556156,38.129684,0,0,0,0,0
6,-19.245823,35.804962,0,0,0,0,0
7,-34.94162,36.987034,0,0,0,0,0
8,-26.453243,34.311874,0,0,0,1,0
9,-6.1719284,48.533436,0,0,0,0,0
10,-33.904137,23.342314,0,0,0,0,0
11,-10.27785,46.417633,0,0,0,0,0
12,-27.831991,31.320492,0,0,0,0,0
13,-19.660234,45.999065,0,0,0,0,0
14,-25.21328,28.932346,0,0,0,0,0
15,-32.117325,26.950747,0,0,0,0,0
16,-16.363342,31.25744,0,0,0,0,0
17,-20.046963,51.88701,0,0,0,0,0
18,-15.506071,50.18538,0,0,0,0,0
19,-39.215508,31.73709,0,0,0,0,0
20,-14.8752365,31.76148,0,0,0,0,0
21,-28.77172,27.59461,0,0,0,0,0
22,-34.112106,26.902288,0,0,0,0,0
23,-11.762407,38.571777,0,0,0,0,0
24,-5.9242883,43.52738,0,0,0,0,0
25,-35.407482,40.39574,0,0,0,0,0
26,-39.747448,32.732117,0,0,0,0,0
27,-19.2704,37.580406,0,0,0,0,0
28,-35.678665,30.854559,0,0,0,0,0
29,-16.187471,32.02632,0,0,0,0,0
30,-20.540678,43.794716,0,0,0,0,0
31,-28.072151,37.355263,0,0,0,0,0
32,-23.61143,31.590496,0,0,0,0,0
33,-17.727863,40.991158,0,0,0,0,0
34,-39.150238,31.182192,0,0,0,0,0
35,-7.1745944,42.1255,0,0,0,0,0
36,-20.189875,48.682537,0,0,0,0,0
37,-29.78345,31.605873,0,0,0,0,0
38,-34.58492,41.05514,0,0,0,0,0
39,-36.986988,34.198593,0,0,0,0,0
40,-10.217074,35.960304,0,0,0,0,0
41,-26.243902,32.10642,0,0,0,0,0
42,-15.11078,27.401543,0,0,0,0,0
43,-8.824488,30.782322,0,0,0,0,0
44,-37.076176,30.445381,0,0,0,0,0
45,-18.057125,35.32842,0,0,0,0,0
46,-20.94358,51.138622,0,0,0,0,0
47,-37.599335,31.834497,0,0,0,0,0
48,-33.95943,38.713398,0,0,0,0,0
49,-23.288038,32.065773,0,0,0,0,0
50,-34.667973,36.011356,0,0,0,0,0
51,-24.971893,40.39475,0,0,0,0,0
52,-30.705309,39.54929,0,0,0,0,0
53,-22.235584,49.017944,0,0,0,0,0
54,-27.81047,40.215626,0,0,0,0,0
55,-9.487999,46.2217,0,0,0,0,0
56,-24.55134,38.17863,0,0,0,1,0
57,-28.781366,29.320656,0,0,0,0,0
58,-14.329084,43.29318,0,0,0,0,0
59,-14.937117,48.98513,0,0,0,0,0
60,-36.773537,30.648874,0,0,0,0,0
61,-13.529732,30.654566,0,0,0,0,0
62,-35.039948,23.657074,0,0,0,0,0
63,-30.99076,43.059055,0,0,0,0,0
64,-28.627491,39.495235,0,0,0,0,0
65,-21.880653,37.578632,0,0,0,0,0
66,-28.52003,37.384823,0,0,0,0,0
67,-21.093054,42.93836,0,0,0,0,0
68,-21.285881,49.628544,0,0,0,0,0
69,-12.243836,32.624252,0,0,0,0,0
70,-31.734877,39.30444,0,0,0,0,0
71,-22.115644,45.078144,0,0,0,0,0
72,-6.7576833,48.99362,0,0,0,0,0
73,-33.28973,28.034788,0,0,0,0,0
74,-34.313084,24.544949,0,0,0,0,0
75,-27.87778,42.63418,0,0,0,0,0
76,-16.212418,27.542099,0,0,0,0,0
77,-36.40888,25.978022,0,0,0,0,0
78,-29.079273,31.29142,0,0,0,0,0
79,-28.557941,38.894386,0,0,0,0,0
80,-24.75617,44.44219,0,0,0,0,0
81,-32.49054,40.671917,0,0,0,0,0
82,-18.51249,42.74178,0,0,0,0,0
83,-26.95554,41.41377,0,0,0,0,0
84,-29.023539,27.059362,0,0,0,0,0
85,-11.158065,37.983425,0,0,0,0,0
86,-35.59932,23.660248,0,0,0,0,0
87,-6.9396276,40.600426,0,0,0,0,0
88,-26.793186,30.992908,0,0,0,0,0
89,-11.568925,31.636946,0,0,0,0,0
90,-5.266281,42.250256,0,0,0,0,0
91,-5.317358,43.908707,0,0,0,0,0
92,-20.55192,38.402287,0,0,0,0,0
93,-8.665564,35.655754,0,0,0,0,0
94,-24.705067,30.889572,0,0,0,0,0
95,-23.41811,43.53034,0,0,0,1,0
96,-16.838095,30.116602,0,0,0,0,0
97,-11.110258,46.37305,0,0,0,0,0
98,-27.229498,34.308945,0,0,0,1,0
99,-13.183937,40.20957,0,0,0,0,0
100,-25.721416,37.936264,0,0,0,0,0
101,-8.446924,48.26056,0,0,0,0,0
102,-12.77511,43.682175,0,0,0,0,0
103,-9.114416,49.89008,0,0,0,0,0
104,-39.78272,33.892277,0,0,0,0,0
105,-6.705969,45.62524,0,0,0,0,0
106,-37.976376,35.520905,0,0,0,0,0
107,-25.465712,38.491737,0,0,0,0,0
108,-28.32572,30.789627,0,0,0,0,0
109,-20.441921,43.681496,0,0,0,0,0
110,-26.262465,32.59905,0,0,0,0,0
111,-13.48969,28.6014,0,0,0,0,0
112,-9.652084,43.53818,0,0,0,0,0
113,-33.224213,37.82399,0,0,0,0,0
114,-18.338957,38.625404,0,0,0,0,0
115,-8.279899,49.914616,0,0,0,0,0
116,-8.504124,44.588226,0,0,0,0,0
117,-18.016535,33.4401,0,0,0,0,0
118,-38.4415,32.158024,0,0,0,0,0
119,-12.293668,30.024185,0,0,0,0,0
120,-13.014533,31.85525,0,0,0,0,0
121,-26.594007,38.34707,0,0,0,0,0
122,-20.22944,46.974327,0,0,0,0,0
123,-14.17886,52.51664,0,0,0,0,0
124,-39.791386,35.693695,0,0,0,0,0
125,-30.509161,27.036316,0,0,0,0,0
126,-24.617691,32.37745,0,0,0,0,0
127,-16.02544,30.787426,0,0,0,0,0
128,-32.757534,32.00822,0,0,0,0,0
129,-33.601795,31.915102,0,0,0,0,0
130,-13.51063,37.84687,0,0,0,0,0
131,-25.986622,30.117079,0,0,0,0,0
132,-17.953321,34.072197,0,0,0,0,0
133,-22.383532,47.922028,0,0,0,0,0
134,-20.280315,51.523525,0,0,0,0,0
135,-4.5646896,43.39316,0,0,0,0,0
136,-12.618173,43.072628,0,0,0,1,0
137,-20.025343,42.48054,0,0,0,0,0
138,-13.9176445,44.434246,0,0,0,0,0
139,-24.749561,28.91561,0,0,0,0,0
140,-29.09303,40.04609,0,0,0,0,0
141,-15.807342,26.561481,0,0,0,0,0
142,-29.8888,32.66913,0,0,0,0,0
143,-27.628252,27.769886,0,0,0,0,0
144,-6.089218,50.078995,0,0,0,0,0
145,-22.205002,39.565075,0,0,0,0,0
146,-11.895839,45.843586,0,0,0,0,0
147,-13.653074,33.55463,0,0,0,0,0
148,-12.562509,48.952442,0,0,0,0,0
149,-13.151636,36.518284,0,0,0,0,0
150,-14.682466,50.084003,0,0,0,0,0
151,-23.4724,37.86199,0,0,0,0,0
152,-9.024733,32.28093,0,0,0,1,0
153,-13.938298,38.92706,0,0,0,0,0
154,-11.135126,51.75273,0,0,0,0,0
155,-32.70188,23.93267,0,0,0,0,0
156,-27.697739,30.564074,0,0,0,0,0
157,-8.974512,44.81222,0,0,0,0,0
158,-20.84883,38.679478,0,0,0,0,0
159,-14.618507,45.317078,0,0,0,0,0
160,-9.44558,37.629494,0,0,0,0,0
161,-24.811117,45.491642,0,0,0,0,0
162,-29.340425,30.07544,0,0,0,0,0
163,-37.11547,37.044167,0,0,0,0,0
164,-18.199047,34.965637,0,0,0,0,0
165,-37.825615,37.619743,0,0,0,0,0
166,-18.408684,45.119816,0,0,0,0,0
167,-18.485987,40.578094,0,0,0,1,0
168,-33.29831,40.333496,0,0,0,0,0
169,-16.576271,49.414124,0,0,0,0,0
170,-11.449649,45.33735,0,0,0,0,0
171,-8.328124,49.27386,0,0,0,0,0
172,-13.647143,31.50803,0,0,0,0,0
173,-5.524665,45.033092,0,0,0,0,0
174,-13.681472,52.023582,0,0,0,0,0
175,-9.314823,36.450054,0,0,0,0,0
176,-30.330975,26.412148,0,0,0,0,0
177,-31.698774,43.75354,0,0,0,0,0
178,-34.8765,26.626772,0,0,0,0,0
179,-22.221449,46.102753,0,0,0,0,0
180,-33.147808,29.05116,0,0,0,0,0
181,-11.023932,50.399616,0,0,0,0,0
182,-17.609259,30.070156,0,0,0,0,0
183,-8.462433,30.976334,0,0,0,0,0
184,-15.677221,49.752594,0,0,0,0,0
185,-12.379277,51.354267,0,0,0,0,0
186,-32.494747,24.865274,0,0,0,1,0
187,-36.72844,24.9432,0,0,0,0,0
188,-35.869774,39.313957,0,0,0,0,0
189,-25.458387,45.17541,0,0,0,0,0
190,-8.453821,43.704403,0,0,0,0,0
191,-16.190233,47.36548,0,0,0,0,0
192,-15.331946,40.444016,0,0,0,0,0
193,-36.139473,24.154331,0,0,0,1,0
194,-38.63812,36.401783,0,0,0,0,0
195,-12.441327,52.69277,0,0,0,1,0
196,-32.869835,37.567333,0,0,0,0,0
197,-33.863342,27.352592,0,0,0,0,0
198,-35.60567,26.108631,0,0,0,0,0
199,-35.590034,35.072098,0,0,0,0,0
200,-32.20508,25.588045,0,0,0,0,0
201,-18.691523,44.37263,0,0,0,0,0
202,-18.070425,52.100796,0,0,0,0,0
203,-23.045921,45.186535,0,0,0,0,0
204,-6.834904,43.68245,0,0,0,0,0
205,-10.321743,44.813934,0,0,0,0,0
206,-31.783787,40.408867,0,0,0,0,0
207,-36.21881,40.18386,0,0,0,0,0
208,-9.067475,42.506878,0,0,0,0,0
209,-16.707462,50.813248,0,0,0,0,0
210,-29.93233,40.51246,0,0,0,0,0
211,-18.058376,44.8694,0,0,0,0,0
212,-16.229641,44.737846,0,0,0,0,0
213,-24.102554,41.0577,0,0,0,0,0
214,-15.201129,45.858322,0,0,0,0,0
215,-31.860851,33.852253,0,0,0,0,0
216,-12.65313,33.87279,0,0,0,0,0
217,-33.155956,25.855064,0,0,0,0,0
218,-6.0734067,46.91105,0,0,0,0,0
219,-22.13758,46.443024,0,0,0,0,0
220,-19.28238,41.625027,0,0,0,0,0
221,-14.510507,30.979698,0,0,0,0,0
222,-26.454002,31.129965,0,0,0,0,0
223,-25.794058,28.331268,0,0,0,0,0
224,-38.868763,34.354977,0,0,0,0,0
225,-22.423378,37.809982,0,0,0,0,0
226,-38.220844,38.533085,0,0,0,0,0
227,-16.093534,38.13251,0,0,0,0,0
228,-14.277064,39.82453,0,0,0,1,0
229,-15.082913,37.78872,0,0,0,1,0
230,-15.551378,48.92126,0,0,0,0,0
231,-35.88828,37.868378,0,0,0,0,0
232,-10.819126,30.617336,0,0,0,0,0
233,-11.861079,27.95344,0,0,0,0,0
234,-10.04377,36.521637,0,0,0,0,0
235,-25.55215,41.593178,0,0,0,0,0
236,-14.603615,29.037613,0,0,0,0,0
237,-9.786421,45.44111,0,0,0,0,0
238,-28.42545,37.77856,0,0,0,1,0
239,-33.19089,26.336498,0,0,0,0,0
240,-17.258274,46.66476,0,0,0,0,1
241,-8.317711,29.025343,0,0,0,1,0
242,-11.737577,49.837112,0,0,0,0,0
243,-37.839233,38.598278,0,0,0,0,0
244,-20.419098,50.11371,0,0,0,0,0
245,-19.49572,37.204132,0,0,0,0,0
246,-11.53291,30.32993,0,0,0,0,0
247,-15.807769,36.910595,0,0,0,0,0
248,-31.134096,24.209421,0,0,0,0,0
249,-20.897009,44.95582,0,0,0,0,0
250,-30.361301,31.857412,0,0,0,0,0
251,-12.061137,46.916924,0,0,0,0,0
252,-31.410198,44.494415,0,0,0,0,0
253,-26.230223,44.559464,0,0,0,1,0
254,-32.700687,27.437206,0,0,0,0,0
255,-40.198368,31.923105,0,0,0,1,0
256,-13.822293,45.020126,0,0,0,0,0
257,-36.308678,36.440784,0,0,0,0,0
258,-15.677558,46.49878,0,0,0,0,0
259,-35.27287,39.28841,0,0,0,0,0
260,-17.419416,30.394537,0,0,0,0,0
261,-12.771626,39.28364,0,0,0,0,0
