id,x,y,com,tag,H,du,xin
0,66.92288,5.8913093,0,0,0,0,0
1,63.498722,-5.913386,0,0,0,1,0
2,47.359386,2.502985,0,0,0,0,0
3,58.73138,2.4169447,0,0,0,0,0
4,51.021736,-2.5499475,0,0,0,0,0
5,53.245052,-17.961576,0,0,0,0,0
6,52.116295,-2.3722353,0,0,0,0,0
7,57.677113,-18.982433,0,0,0,0,0
8,62.407932,-12.6385,0,0,0,1,0
9,63.41337,11.538531,0,0,0,0,0
10,48.75963,-10.72956,0,0,0,0,0
11,61.808006,6.5327654,0,0,0,0,0
12,63.723637,-17.457012,0,0,0,0,0
13,61.601147,-5.033644,0,0,0,0,0
14,67.22746,-16.556782,0,0,0,0,0
15,47.868164,-13.935123,0,0,0,0,0
16,48.92197,1.9647449,0,0,0,0,0
17,65.62336,-2.6295938,0,0,0,0,0
18,66.45504,2.0962188,0,0,0,0,0
19,52.22751,-23.770157,0,0,0,0,0
20,50.120354,3.3497863,0,0,0,0,0
21,62.703148,-15.778835,0,0,0,0,0
22,48.370094,-14.786964,0,0,0,0,0
23,55.30277,5.7856746,0,0,0,0,0
24,58.82869,11.718901,0,0,0,0,0
25,55.908916,-16.49745,0,0,0,0,0
26,51.7254,-22.545359,0,0,0,0,0
27,53.533165,-2.8781838,0,0,0,0,0
28,55.302536,-25.669357,0,0,0,0,0
29,49.750366,2.1572092,0,0,0,0,0
30,59.36931,-5.0202184,0,0,0,0,0
31,50.31745,-10.5305805,0,0,0,0,0
32,66.395515,-11.605971,0,0,0,0,0
33,56.871822,-3.8843317,0,0,0,0,0
34,52.082203,-24.294533,0,0,0,0,0
35,56.74947,10.406396,0,0,0,0,0
36,64.19741,-3.8460665,0,0,0,0,0
37,62.995094,-19.043978,0,0,0,0,0
38,56.301815,-15.619846,0,0,0,0,0
39,55.33638,-22.1383,0,0,0,0,0
40,53.425682,8.386637,0,0,0,0,0
41,64.339325,-14.328912,0,0,0,0,0
42,45.00018,1.556934,0,0,0,0,0
43,47.527115,8.49922,0,0,0,0,0
44,53.551052,-25.2257,0,0,0,0,0
45,51.875813,-1.005457,0,0,0,0,0
46,65.207375,-3.6434102,0,0,0,0,0
47,53.844246,-23.918903,0,0,0,0,0
48,57.939377,-15.948616,0,0,0,0,0
49,65.82031,-11.036801,0,0,0,0,0
50,58.308975,-19.72268,0,0,0,0,0
51,55.438526,-6.806126,0,0,0,0,0
52,59.154953,-12.289251,0,0,0,0,0
53,65.45368,-6.229032,0,0,0,0,0
54,54.187134,-10.550975,0,0,0,0,0
55,61.429718,7.5057,0,0,0,0,0
56,52.443253,-7.7644844,0,0,0,1,0
57,66.08607,-18.888988,0,0,0,0,0
58,58.1902,1.3239512,0,0,0,0,0
59,65.24862,2.47519,0,0,0,0,0
60,54.01951,-25.449955,0,0,0,0,0
61,47.345142,3.7665586,0,0,0,0,0
62,46.980595,-10.555545,0,0,0,0,0
63,53.69895,-13.275536,0,0,0,0,0
64,52.534355,-11.45003,0,0,0,0,0
65,51.72252,-5.2437525,0,0,0,0,0
66,49.95151,-11.171077,0,0,0,0,0
67,58.46396,-4.2245836,0,0,0,0,0
