x1,y1,x2,y2,d,x
-12.414225,51.569893,3.1299324,-41.121990000000004,1,0
-12.414225,51.569893,-23.418110000000002,43.53034,1,0
-12.414225,51.569893,-28.42545,37.77856,1,0
-12.414225,51.569893,-26.230223,44.559464,1,0
-21.958192999999998,47.258472,-19.245823,35.804961999999996,1,0
-21.958192999999998,47.258472,62.314884,6.815742999999999,1,0
-21.958192999999998,47.258472,-26.453243,34.311873999999996,1,0
-21.958192999999998,47.258472,-20.025343,42.480540000000005,1,0
-21.958192999999998,47.258472,-33.904137,23.342314000000002,1,0
-21.958192999999998,47.258472,-29.09303,40.04609,1,0
-21.958192999999998,47.258472,42.546364000000004,-2.712662,1,0
-21.958192999999998,47.258472,-5.8469424000000005,-30.833153000000003,1,0
-21.958192999999998,47.258472,-15.506070999999999,50.18538,1,0
-21.958192999999998,47.258472,-14.8752365,31.76148,1,0
-21.958192999999998,47.258472,-37.10125,36.062065000000004,1,0
-21.958192999999998,47.258472,-15.962391,-48.22651,1,0
-21.958192999999998,47.258472,-2.759788,-35.86976,1,0
-21.958192999999998,47.258472,-33.579624,23.246525,1,0
-21.958192999999998,47.258472,-27.697739000000002,30.564073999999998,1,0
-21.958192999999998,47.258472,-32.49054,40.671917,1,0
-21.958192999999998,47.258472,-23.61143,31.590496,1,0
-21.958192999999998,47.258472,-18.199047,34.965637,1,0
-21.958192999999998,47.258472,-29.78345,31.605873,1,0
-21.958192999999998,47.258472,-21.410007,-31.517387,1,0
-21.958192999999998,47.258472,52.962093,1.2161145,1,0
-21.958192999999998,47.258472,-30.705309000000003,39.54929,1,0
-21.958192999999998,47.258472,-17.196320999999998,-27.124737,1,0
-21.958192999999998,47.258472,-35.890159999999995,41.232162,1,0
-21.958192999999998,47.258472,-18.070425,52.100796,1,0
-21.958192999999998,47.258472,-12.379277,51.354267,1,0
-21.958192999999998,47.258472,-25.458387,45.17541,1,0
-21.958192999999998,47.258472,-16.190233,47.36548,1,0
-21.958192999999998,47.258472,-16.633432,28.555603,1,0
-21.958192999999998,47.258472,-17.571209,36.072987,1,0
-21.958192999999998,47.258472,-19.6831,50.26491,1,0
-21.958192999999998,47.258472,2.3849988,-35.84733,1,0
-21.958192999999998,47.258472,-18.24709,37.683567,1,0
-21.958192999999998,47.258472,-9.44558,37.629494,1,0
-21.958192999999998,47.258472,-23.680914,41.027245,1,0
-21.958192999999998,47.258472,-28.557940999999996,38.894386,1,0
-21.958192999999998,47.258472,-27.213659999999997,39.20431,1,0
-21.958192999999998,47.258472,-33.061417,42.2891,1,0
-21.958192999999998,47.258472,-18.51249,42.74178,1,0
-21.958192999999998,47.258472,-27.133057,29.347582,1,0
-21.958192999999998,47.258472,-22.423378,37.809982,1,0
-21.958192999999998,47.258472,-13.183937,40.20957,1,0
-21.958192999999998,47.258472,-16.707462,50.813248,1,0
-21.958192999999998,47.258472,-6.7059690000000005,45.625240000000005,1,0
-21.958192999999998,47.258472,-9.114416,49.89008,1,0
-21.958192999999998,47.258472,-26.262465000000002,32.59905,1,0
-21.958192999999998,47.258472,-1.9068412000000001,-49.766940000000005,1,0
-21.958192999999998,47.258472,61.368275,9.298921,1,0
-21.958192999999998,47.258472,-33.224213,37.82399,1,0
-21.958192999999998,47.258472,0.92757624,-38.359234,1,0
-21.958192999999998,47.258472,-18.016535,33.4401,1,0
-21.958192999999998,47.258472,-15.807769,36.910595,1,0
-21.958192999999998,47.258472,-20.22944,46.974327,1,0
-21.958192999999998,47.258472,-40.198368,31.923105,1,0
-15.104647,30.059929999999998,-14.277064000000001,39.824529999999996,1,0
-15.104647,30.059929999999998,-28.42545,37.77856,1,0
-11.952983999999999,42.799403999999996,-19.575329999999997,34.002552,1,0
-11.952983999999999,42.799403999999996,-32.494747,24.865274,1,0
-11.952983999999999,42.799403999999996,-23.418110000000002,43.53034,1,0
-11.952983999999999,42.799403999999996,-26.230223,44.559464,1,0
-11.952983999999999,42.799403999999996,-40.198368,31.923105,1,0
-20.771620000000002,34.139427000000005,-24.55134,38.17863,1,0
-20.771620000000002,34.139427000000005,-14.277064000000001,39.824529999999996,1,0
