id,x,y,com,tag,H,du,xin
0,-10.563144,28.541813,0,1,1.295836389,0,0
1,30.256334,18.564138,0,0,1.094914318,1,0
2,23.388273,-32.032974,0,0,1.432983121,0,0
3,24.808876,15.514616,0,0,1.140115679,0,0
4,12.212399,29.857277,0,1,1.148834854,0,0
5,11.969072,19.600105,0,1,1.298794941,0,0
6,23.59765,-1.8117584,0,0,0.371232327,0,0
7,39.50763,-19.778915,0,0,0.468995594,0,0
8,30.004913,1.0722228,0,0,0.391243564,1,0
9,5.444654,-14.951606,0,0,1,0,0
10,18.33746,-1.1342992,0,0,1.287054028,0,0
11,36.876247,12.359412,0,0,0.439496987,0,0
12,32.083534,-24.903694,0,0,0.940285959,0,0
13,9.68603,15.610571,0,1,1.383807735,0,0
14,10.293055,-12.791344,0,0,0.896038233,0,0
15,11.936443,-6.716993,0,0,0.749595257,0,0
16,6.1720705,23.656914,0,1,1.230959563,0,0
17,31.746305,9.587923,0,0,0.522559375,0,0
18,34.400745,31.093382,0,0,1.554585169,0,0
19,40.330357,14.036529,0,0,0.309543429,0,0
20,3.0863426,-1.7987776,0,0,0.988699408,0,0
21,19.315435,22.220976,0,0,0.468995594,0,0
22,-14.527134,-30.456242,0,2,1.429473298,0,0
23,12.068491,-14.119373,0,0,0.918295834,0,0
24,20.1263,24.193645,0,0,0.439496987,0,0
25,40.444454,-0.2943678,0,0,0,0,0
26,32.957245,5.9084325,0,0,0.353359335,0,0
27,27.607758,0.8799231,0,0,0,0,0
28,16.95723,5.792645,0,0,1.483355755,0,0
29,23.318727,-9.293175,0,0,0.881290899,0,0
30,3.2597682,-0.38035747,0,0,0.997502546,0,0
31,16.697481,21.860573,0,0,0.591672779,0,0
32,-1.2982684,34.879272,0,1,1.521928095,0,0
33,-9.988194,3.5056245,0,1,1.405639062,0,0
34,5.9302673,13.259233,0,1,1.57662122,0,0
35,-13.316744,-22.70776,0,2,1.287054028,0,0
36,24.941368,8.403958,0,0,0.353359335,0,0
37,12.630351,-33.115627,0,0,0.764204507,0,0
38,38.330444,24.474184,0,0,0.811278124,0,0
39,31.935217,-17.07046,0,0,1,0,0
40,10.883808,-7.660143,0,0,0.779349837,0,0
41,31.605282,8.53167,0,0,0,0,0
42,9.858365,-20.328575,0,0,1.251629167,0,0
43,-9.198497,-10.637168,0,2,1.295461844,0,0
