x1,y1,x2,y2,d,x
-10.563144,28.541813,-0.70520604,5.239207700000001,1,0
-10.563144,28.541813,40.48341,-5.459812599999999,1,0
-10.563144,28.541813,27.119925,-4.9156203000000005,1,0
-10.563144,28.541813,38.509678,-20.879244,1,0
30.256334000000003,18.564138,23.59765,-1.8117584,1,0
30.256334000000003,18.564138,-47.92763,-3.5708306000000003,1,0
30.256334000000003,18.564138,30.004913000000002,1.0722228,1,0
30.256334000000003,18.564138,-5.6457295,5.4534507,1,0
30.256334000000003,18.564138,18.33746,-1.1342992,1,0
30.256334000000003,18.564138,0.79883975,27.031809999999997,1,0
30.256334000000003,18.564138,-32.681744,-28.417128,1,0
30.256334000000003,18.564138,-33.1601,-26.65662,1,0
30.256334000000003,18.564138,34.400745,31.093382000000002,1,0
30.256334000000003,18.564138,3.0863426,-1.7987776000000002,1,0
30.256334000000003,18.564138,8.260191,-26.100720000000003,1,0
30.256334000000003,18.564138,-4.0954366,-27.530602000000002,1,0
30.256334000000003,18.564138,25.801674,-35.5991,1,0
30.256334000000003,18.564138,37.57212,-20.823715,1,0
30.256334000000003,18.564138,16.026537,-6.115122,1,0
30.256334000000003,18.564138,21.896162,9.471675999999999,1,0
30.256334000000003,18.564138,-1.2982684,34.879272,1,0
30.256334000000003,18.564138,20.963898,15.479351000000001,1,0
30.256334000000003,18.564138,12.630351,-33.115627,1,0
30.256334000000003,18.564138,3.8304107000000003,16.251255,1,0
30.256334000000003,18.564138,-27.007399,37.434715000000004,1,0
30.256334000000003,18.564138,9.304962,-7.000949,1,0
30.256334000000003,18.564138,-47.880947,-11.806904,1,0
30.256334000000003,18.564138,31.972437,-14.310493,1,0
30.256334000000003,18.564138,38.07195,26.166513000000002,1,0
30.256334000000003,18.564138,36.781673,10.560941,1,0
30.256334000000003,18.564138,16.28514,23.650072,1,0
30.256334000000003,18.564138,17.416025,1.9537851000000002,1,0
30.256334000000003,18.564138,28.942158000000003,20.434706,1,0
30.256334000000003,18.564138,12.16761,-27.911015999999996,1,0
30.256334000000003,18.564138,4.1282916,8.507264,1,0
30.256334000000003,18.564138,22.363415,-25.038715,1,0
30.256334000000003,18.564138,18.067442,21.283564000000002,1,0
30.256334000000003,18.564138,27.073496000000002,-33.52714,1,0
30.256334000000003,18.564138,-2.1956757999999996,38.868854999999996,1,0
30.256334000000003,18.564138,43.708714,7.8770914,1,0
30.256334000000003,18.564138,9.960026,7.1507807,1,0
30.256334000000003,18.564138,-1.0889821000000002,-32.339245,1,0
30.256334000000003,18.564138,18.983629999999998,15.232969,1,0
30.256334000000003,18.564138,35.57268,-8.469859,1,0
30.256334000000003,18.564138,-40.446358000000004,-17.970276000000002,1,0
30.256334000000003,18.564138,-6.071113599999999,-37.654835,1,0
30.256334000000003,18.564138,-15.933596,-10.931346000000001,1,0
