id,x,y,com,tag,H,du,xin
0,17.169058,40.279476,0,1,0.309543429,0,0
1,11.14402,-34.101803,0,0,0.916118214,1,0
2,-17.275452,6.8944006,0,2,0.918295834,0,0
3,10.329335,-34.69946,0,0,0.858470736,0,0
4,19.20184,41.678867,0,1,0.309543429,0,0
5,10.933011,-34.405666,0,0,0.90439775,0,0
6,19.534147,-22.141718,0,0,0.757878463,0,0
7,7.704403,6.965186,0,1,1.560050879,0,0
8,-14.915599,-0.51298386,0,2,1.16608706,1,0
9,-18.25985,-32.18145,0,0,0.966451629,0,0
10,5.510173,-5.121642,0,0,0.41381685,0,0
11,19.10931,-21.745506,0,0,0.757878463,0,0
12,-35.777275,15.109748,0,2,1.210468288,0,0
13,16.241434,40.13777,0,1,0.309543429,0,0
14,-34.48055,16.007086,0,2,1.173484497,0,0
15,-16.42947,29.92398,0,2,1.15686934,0,0
16,-35.85991,23.853092,0,2,0.522559375,0,0
17,-3.5549808,4.9675565,0,2,1.118316528,0,0
18,27.708525,25.249195,0,1,0.621904142,0,0
19,-32.12194,22.2321,0,2,1.315229933,0,0
20,17.647608,-23.233223,0,0,0.733537929,0,0
21,-6.7210584,-16.508642,0,0,1.322179346,0,0
22,3.6526353,14.06887,0,1,1.307164262,0,0
23,14.263997,-23.719393,0,0,0.959196319,0,0
24,13.794035,-33.75042,0,0,0.783598877,0,0
25,-3.3051875,8.557507,0,2,1.164844715,0,0
26,-34.199238,-20.51645,0,2,0.976829066,0,0
27,-3.4591203,4.806962,0,2,1.146807515,0,0
28,-35.889313,23.81584,0,2,0.522559375,0,0
29,17.540829,2.4334948,0,1,1.041464763,0,0
30,47.0095,-9.598761,0,1,1.151113551,0,0
31,-17.116947,29.280096,0,2,1.229776357,0,0
32,-17.087074,-0.6776226,0,2,1.09610857,0,0
33,-16.967302,6.8665986,0,2,0.918295834,0,0
34,10.69058,-34.0996,0,0,0.90439775,0,0
35,15.684296,-30.217466,0,0,0.866313714,0,0
36,41.005424,17.756832,0,1,1.236160254,0,0
37,-1.4341996,-11.680166,0,0,1.551418395,0,0
38,36.34204,21.48811,0,1,1.310856298,0,0
39,18.78762,39.16185,0,1,0.309543429,0,0
40,-20.803762,21.646671,0,2,1.552389217,0,0
41,-25.60392,0.97319305,0,2,1.566040783,0,0
42,11.414726,-34.58079,0,0,0.916118214,0,0
43,-36.422493,7.654793,0,2,0.793992434,0,0
44,10.933435,-36.171043,0,0,0.882039021,0,0
45,5.900433,-8.432871,0,0,1.121640762,0,0
46,5.180253,-32.437035,0,0,0.787126586,0,0
47,11.078398,-36.5802,0,0,0.894357235,0,0
48,44.328617,-12.38642,0,1,1.297408438,0,0
49,-0.40168145,-10.924569,0,0,1.460484681,0,0
50,8.018069,15.204006,0,1,1.199460293,0,0
51,6.090668,-8.907343,0,0,1.16608706,0,0
52,3.7752688,10.476794,0,1,1.429473298,0,0
53,18.55233,-10.176096,0,1,1.241946032,0,0
54,-27.549013,-1.81151,0,2,1.251629167,0,0
55,-1.6385943,-11.085113,0,0,1.574578376,0,0
56,-17.846401,18.161753,0,2,1.188721876,1,0
57,-20.157476,23.370155,0,2,1.562087476,0,0
58,17.002274,39.695927,0,1,0.309543429,0,0
59,31.206234,10.302503,0,1,1.381451883,0,0
60,-11.024271,-22.025414,0,0,1.336666482,0,0
61,13.701362,-33.13183,0,0,0.870275516,0,0
62,-34.969112,16.417013,0,2,1.155785986,0,0
63,-36.514942,21.709223,0,2,1.162578215,0,0
64,31.127867,10.312248,0,1,1.381451883,0,0
65,6.9315395,-36.74621,0,0,0.534954723,0,0
66,15.110954,-30.820642,0,0,1.072080955,0,0
67,6.9836216,16.003046,0,1,1.220375637,0,0
68,18.051298,39.427223,0,1,0.309543429,0,0
69,18.460445,-22.360556,0,0,0.733537929,0,0
70,-17.280222,6.996313,0,2,0.918295834,0,0
71,16.017952,39.915085,0,1,0.309543429,0,0
72,22.751461,23.098211,0,1,0.991264261,0,0
73,36.8886,21.23914,0,1,1.309691097,0,0
74,-17.168653,6.9643545,0,2,0.918295834,0,0
75,12.2076435,-34.141743,0,0,0.871095535,0,0
76,5.4612064,-5.1882467,0,0,0.41381685,0,0
77,40.787262,17.095606,0,1,1.236160254,0,0
78,-24.546251,8.082597,0,2,0.640206433,0,0
79,17.991032,-21.75804,0,0,0.733537929,0,0
80,4.4249687,-31.843712,0,0,0.881290899,0,0
81,9.5938425,-34.998707,0,0,0.828404032,0,0
82,10.978818,-35.490192,0,0,0.870082002,0,0
83,14.072968,-27.76464,0,0,0.785235442,0,0
84,7.074001,6.449807,0,1,1.530993713,0,0
85,14.782722,-30.57655,0,0,1.072080955,0,0
86,33.896095,19.832035,0,1,1.191603637,0,0
87,6.6302104,15.109801,0,1,1.199460293,0,0
88,11.274363,-34.24108,0,0,0.928169813,0,0
89,19.235903,-22.276337,0,0,0.757878463,0,0
90,-35.52514,15.353195,0,2,1.191707773,0,0
91,-17.397207,-1.203788,0,2,1.104271269,0,0
92,17.284225,-24.368011,0,0,0.895486376,0,0
93,6.5472035,14.616166,0,1,1.229776357,0,0
94,19.36665,-9.390117,0,1,1.241946032,0,0
95,8.589067,2.2430596,0,1,1.5,1,0
96,43.709415,-14.540354,0,1,1.27581477,0,0
97,18.230417,-21.909687,0,0,0.733537929,0,0
98,-31.065163,1.325883,0,2,0.755375413,1,0
99,14.749905,-23.492527,0,0,0.915024102,0,0
100,3.8959112,10.050325,0,1,1.372553188,0,0
